    Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C       C_BSY(uA)      AirMon_BSY     AirMon_B       C_D(nA)        AirMon_D       AirMon_L       AirMon_SL      IPM1C01        IPM1C02        IPM2C01        IPM2C02        IPM3C01        IPM3C02
  1.1163000e+05  2.1835100e+03  4.2281508e-01  3.5558414e-07  1.0431500e+04  6.6666662e-05  4.3452924e-07  8.3333328e-06  2.0329967e-07  9.9999999e-09  4.3426709e+00  2.8679861e-07  1.7412743e-07  9.9789403e-09  2.5890391e+00  2.5777942e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1169000e+05  2.1835100e+03  5.0383712e-02  3.1207035e-07  1.0431500e+04  7.4999995e-05  3.8139857e-07  8.3333328e-06  1.8581466e-07  9.9999999e-09  6.3277881e+00  2.7829245e-07  2.2952297e-07  9.9789403e-09  3.3832824e-01  3.2170780e-01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1175000e+05  2.1835100e+03  1.5577597e-01  3.2252791e-07  1.0431500e+04  4.9999997e-05  3.4260493e-07  0.0000000e+00  1.8164124e-07  9.9999999e-09  2.8742169e+00  2.9606381e-07  2.4057567e-07  9.9789403e-09  9.3392829e-01  9.0848027e-01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1181000e+05  2.1835100e+03  2.9863132e+01  1.9249804e-07  1.0431500e+04  8.3333328e-05  3.7593453e-07  1.6666666e-05  2.4243065e-07  9.9999999e-09  1.0287582e+00  2.8932399e-07  1.9112178e-07  9.9789403e-09  5.4818849e+01  5.5828208e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1187000e+05  2.1835100e+03  3.0620793e+01  2.6984572e-07  1.0431500e+04  8.3333328e-05  3.8158429e-07  1.6666666e-05  2.5444024e-07  9.9999999e-09  7.2152906e-01  3.1602933e-07  2.0214258e-07  9.9789403e-09  6.3994543e+01  6.7433570e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1193000e+05  2.1835100e+03  4.0383334e+01  3.0671281e-07  1.0431500e+04  5.8333330e-05  3.9039452e-07  1.6669752e-05  2.7659058e-07  9.9999999e-09  7.1389607e-01  2.6876917e-07  2.3281382e-07  9.9789403e-09  8.0407232e+01  8.4338049e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1199000e+05  2.1835100e+03  6.7482213e+01  3.1588432e-07  1.0431500e+04  7.4999995e-05  3.8114395e-07  0.0000000e+00  2.7095975e-07  9.9999999e-09  7.5260182e-01  2.8134846e-07  1.7690572e-07  9.9789403e-09  1.1786334e+02  1.2034121e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1205000e+05  2.1835100e+03  6.5976560e+00  3.1349381e-07  1.0431500e+04  6.6666662e-05  4.0752188e-07  8.3333328e-06  2.0829805e-07  9.9999999e-09  6.8365911e-01  2.4865235e-07  1.9747556e-07  9.9789403e-09  1.9547682e+01  2.0431746e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1211000e+05  2.1835100e+03  4.6443398e+01  3.7658672e-07  1.0431500e+04  4.9999997e-05  4.1057678e-07  8.3333328e-06  2.7963627e-07  9.9999999e-09  2.0079130e+02  3.5508173e-07  1.6434874e-07  9.9789403e-09  8.7358071e+01  8.8953867e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1217000e+05  2.1835100e+03  1.3048665e+02  4.7362924e-07  1.0431500e+04  5.8333330e-05  4.3094560e-07  8.3333328e-06  3.8634932e-07  9.9999999e-09  3.2745983e+02  5.3273039e-07  1.9492268e-07  9.9789403e-09  2.2100426e+02  2.2638566e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1223000e+05  2.1835100e+03  1.3988571e+02  6.9825502e-07  1.0431500e+04  1.3333332e-04  4.0433422e-07  8.3333328e-06  4.0691070e-07  9.9999999e-09  3.3283083e+02  6.4275885e-07  2.1746872e-07  9.9789403e-09  2.3553942e+02  2.4131455e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1229000e+05  2.1835100e+03  1.2765182e+02  6.6354024e-07  1.0431500e+04  9.9999994e-05  4.1745758e-07  0.0000000e+00  3.6883106e-07  9.9999999e-09  2.7083561e+02  5.4567579e-07  1.8214152e-07  9.9789403e-09  2.1477466e+02  2.2001287e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1235000e+05  2.1835100e+03  1.3791210e+02  7.9039394e-07  1.0431500e+04  7.4999995e-05  3.6720741e-07  2.4999998e-05  4.6804110e-07  9.9999999e-09  3.2615396e+02  5.4864099e-07  1.9846027e-07  9.9789403e-09  2.3219573e+02  2.3785858e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1241000e+05  2.1835100e+03  1.3501957e+02  7.2525306e-07  1.0431500e+04  5.8336296e-05  3.8903022e-07  8.3333328e-06  4.6019522e-07  9.9999999e-09  3.2124805e+02  5.8483533e-07  1.6787810e-07  9.9789403e-09  2.2726708e+02  2.3285707e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1247000e+05  2.1835100e+03  5.1050222e+01  5.8494335e-07  1.0431500e+04  5.8337128e-05  3.5445385e-07  0.0000000e+00  3.7981831e-07  9.9999999e-09  2.5938603e+02  5.6454849e-07  2.2052145e-07  9.9789403e-09  9.0855047e+01  9.1417026e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1253000e+05  2.1835100e+03  1.0478312e+02  5.7581862e-07  1.0431500e+04  6.6666663e-05  3.7390287e-07  1.6666666e-05  3.8806564e-07  9.9999999e-09  2.4596219e+02  5.4846263e-07  2.1922658e-07  9.9789403e-09  1.7946972e+02  1.8282586e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1259000e+05  2.1835100e+03  1.3509661e+02  6.9676637e-07  1.0431500e+04  5.8333330e-05  3.1455632e-07  1.6666666e-05  4.1821115e-07  9.9999999e-09  3.2029987e+02  5.7888122e-07  2.2151191e-07  9.9789403e-09  2.2751866e+02  2.3291353e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1265000e+05  2.1835100e+03  1.2467496e+02  7.2722259e-07  1.0431500e+04  1.0833333e-04  4.6426530e-07  8.3333328e-06  4.2581215e-07  9.9999999e-09  2.9454509e+02  5.9454453e-07  2.1945038e-07  9.9789403e-09  2.0977193e+02  2.1478256e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1271000e+05  2.1835100e+03  1.3170522e+02  6.6788810e-07  1.0431500e+04  5.0003029e-05  4.2550362e-07  8.3333328e-06  4.2776009e-07  9.9999999e-09  2.6354440e+02  5.0710745e-07  1.7740605e-07  9.9789403e-09  2.2217181e+02  2.2745428e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.1277000e+05  2.1835100e+03  1.2695052e+02  7.1540636e-07  1.0431500e+04  6.6666663e-05  3.9401824e-07  8.3333328e-06  4.2002032e-07  9.9999999e-09  3.0183215e+02  5.6099882e-07  1.9502866e-07  9.9789403e-09  2.1340314e+02  2.1855544e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
