   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  6.2490000e+04  2.1835100e+03  2.5832183e+00  3.0815092e-07  1.0431500e+04  3.6960999e-01  3.6386627e-07  2.4999998e-05  2.4430153e-07  9.9999999e-09  6.7856842e+00  2.4546470e-07  1.4135323e-07  2.7720868e-07
  6.2550000e+04  2.1835100e+03  0.0000000e+00  2.2884359e-07  1.0431500e+04  1.6666666e-05  3.0474850e-07  8.3333328e-06  2.6592853e-07  9.9999999e-09  3.0451010e-01  1.6354768e-07  1.3993666e-07  1.6640900e-07
  6.2610000e+04  2.1835100e+03  1.6666666e-05  2.0653599e-07  1.0431500e+04  8.3333328e-06  3.7772589e-07  2.5003062e-05  2.1190485e-07  9.9999999e-09  2.6125139e-01  1.3495158e-07  1.5621340e-07  1.7795361e-07
  6.2670000e+04  2.1835100e+03  1.6666666e-05  1.9936645e-07  1.0431500e+04  8.3333328e-06  3.6411891e-07  8.3333328e-06  2.3487017e-07  9.9999999e-09  2.9041777e-01  1.1213266e-07  1.6048967e-07  3.3606061e-08
  6.2730000e+04  2.1835100e+03  1.6666666e-05  2.4017955e-07  1.0431500e+04  1.6666666e-05  3.4314059e-07  8.3333328e-06  1.9780199e-07  9.9999999e-09  2.8257679e-01  1.2824417e-07  1.0093199e-07  1.4642292e-07
  6.2790000e+04  2.1835100e+03  2.4999998e-05  2.6612176e-07  1.0431500e+04  0.0000000e+00  3.9253080e-07  0.0000000e+00  1.9722262e-07  9.9999999e-09  3.0951126e-01  1.4829384e-07  1.4501363e-07  2.1048952e-07
  6.2850000e+04  2.1835100e+03  1.4975900e-01  2.0948556e-07  1.0431500e+04  8.3333328e-06  2.8290067e-07  8.3333328e-06  5.2885033e-07  9.9999999e-09  3.0750365e-01  1.3017196e-07  1.5525731e-07  2.5449347e-07
  6.2910000e+04  2.1835100e+03  4.5362034e+00  2.0774867e-07  1.0431500e+04  1.6666666e-05  2.7306572e-07  8.3333328e-06  3.6120183e-07  9.9999999e-09  1.5676221e+02  2.0789620e-07  1.5378123e-07  2.2668301e-07
  6.2970000e+04  2.1835100e+03  0.0000000e+00  1.4096354e-07  1.0431500e+04  2.4999998e-05  3.4220200e-07  0.0000000e+00  2.2450876e-07  9.9999999e-09  3.1708629e-01  1.2627752e-07  2.1245074e-07  2.6036205e-07
  6.3030000e+04  2.1835100e+03  2.4999998e-05  1.5962782e-07  1.0431500e+04  8.3333328e-06  3.7313102e-07  8.3333328e-06  2.1125422e-07  9.9999999e-09  2.8666853e-01  1.1377889e-07  1.8165843e-07  1.6211184e-07
  6.3090000e+04  2.1835100e+03  1.9721393e+01  1.7940921e-07  1.0431500e+04  5.6953666e-01  3.9910835e-07  2.4999998e-05  3.6104143e-07  9.9999999e-09  3.0791914e-01  1.2737974e-07  1.6231981e-07  1.9717685e-07
  6.3150000e+04  2.1835100e+03  6.4714253e+01  2.6854377e-07  1.0431500e+04  1.0096225e+00  4.1655022e-07  8.3333328e-06  3.0005483e-07  9.9999999e-09  2.9625231e-01  9.2217890e-08  1.9278667e-07  2.2839292e-07
  6.3210000e+04  2.1835100e+03  1.0574144e+02  2.8419830e-07  1.0431500e+04  1.6666666e-05  3.3093729e-07  8.3333328e-06  2.5039074e-07  9.9999999e-09  3.4416958e-01  1.0128151e-07  1.6102084e-07  2.4137118e-07
  6.3270000e+04  2.1835100e+03  1.0296060e+02  2.9953461e-07  1.0431500e+04  7.9826665e-01  3.6382004e-07  0.0000000e+00  2.9743082e-07  9.9999999e-09  2.2721467e+02  2.0484651e-07  1.9928707e-07  2.9217482e-07
  6.3330000e+04  2.1835100e+03  1.1891873e+02  4.3607625e-07  1.0431500e+04  4.7259226e-01  3.3203767e-07  8.3333328e-06  2.4590245e-07  9.9999999e-09  2.3234430e+02  3.6884514e-07  1.4378078e-07  2.4215152e-07
  6.3390000e+04  2.1835100e+03  1.2171472e+02  3.6885315e-07  1.0431500e+04  6.1910401e-01  3.1810175e-07  0.0000000e+00  1.9389591e-07  9.9999999e-09  2.1053074e+02  2.8940705e-07  1.5615865e-07  2.4674417e-07
  6.3450000e+04  2.1835100e+03  1.1899902e+02  3.8592431e-07  1.0431500e+04  0.0000000e+00  3.5523977e-07  8.3333328e-06  7.6619414e-07  9.9999999e-09  2.8303328e+02  3.9761548e-07  1.8395578e-07  2.1836502e-07
  6.3510000e+04  2.1835100e+03  1.1876585e+02  3.9434952e-07  1.0431500e+04  1.6666666e-05  3.1676866e-07  8.3333328e-06  9.5957354e-07  9.9999999e-09  2.6300711e+02  4.2284357e-07  1.7958116e-07  2.1693911e-07
  6.3570000e+04  2.1835100e+03  1.1780698e+02  4.2692307e-07  1.0431500e+04  8.3333328e-06  3.5134761e-07  4.1666664e-05  7.7661243e-07  9.9999999e-09  2.8224036e+02  4.3832678e-07  1.7225625e-07  1.6371589e-07
  6.3630000e+04  2.1835100e+03  1.2695624e+02  4.0026509e-07  1.0431500e+04  0.0000000e+00  4.1938116e-07  8.3333328e-06  7.6211166e-07  9.9999999e-09  3.0422867e+02  3.9734439e-07  1.3513588e-07  1.7613090e-07
  6.3690000e+04  2.1835100e+03  1.2951471e+02  4.4232666e-07  1.0431500e+04  8.3333328e-06  3.5127441e-07  8.3333328e-06  7.5966952e-07  9.9999999e-09  2.9872005e+02  4.8235484e-07  1.6007721e-07  1.9916891e-07
  6.3750000e+04  2.1835100e+03  1.2907652e+02  3.6702358e-07  1.0431500e+04  8.3333328e-06  3.2083209e-07  1.6666666e-05  6.8999126e-07  9.9999999e-09  3.0456027e+02  3.9402807e-07  1.9901653e-07  2.6518370e-07
  6.3810000e+04  2.1835100e+03  1.3777802e+02  4.0322694e-07  1.0431500e+04  8.3351863e-06  3.6495318e-07  0.0000000e+00  6.2198909e-07  9.9999999e-09  3.2808408e+02  4.1060196e-07  1.5934634e-07  1.8438330e-07
  6.3870000e+04  2.1835100e+03  1.0270206e+02  4.5665677e-07  1.0431500e+04  1.3019578e+00  3.5649989e-07  8.3333328e-06  3.5191782e-07  9.9999999e-09  2.4654975e+02  4.0691986e-07  1.4308727e-07  2.7682689e-07
  6.3930000e+04  2.1835100e+03  9.4277709e+01  3.8592645e-07  1.0431500e+04  1.3503355e+01  3.5815470e-07  8.3333328e-06  4.1509680e-07  9.9999999e-09  2.2802506e+02  3.5665194e-07  1.7723445e-07  2.9309167e-07
  6.3990000e+04  2.1835100e+03  4.4734351e+01  3.0680324e-07  1.0431500e+04  1.3459763e+01  3.4983079e-07  0.0000000e+00  3.5665841e-07  9.9999999e-09  1.8001261e+02  2.8994967e-07  1.3272633e-07  2.0399930e-07
  6.4050000e+04  2.1835100e+03  1.2418949e+02  3.6360264e-07  1.0431500e+04  2.2449049e+01  4.2536040e-07  2.4999998e-05  2.2900308e-07  9.9999999e-09  3.0155292e+02  3.6747503e-07  1.6569620e-07  1.7003327e-07
  6.4110000e+04  2.1835100e+03  1.3107299e+02  4.5652333e-07  1.0431500e+04  2.4520439e+01  4.0201029e-07  8.3333328e-06  2.7053749e-07  9.9999999e-09  3.1601074e+02  4.1014032e-07  1.2091520e-07  2.1309890e-07
  6.4170000e+04  2.1835100e+03  1.1736987e+02  4.1079229e-07  1.0431500e+04  2.1000195e+01  3.8214906e-07  0.0000000e+00  2.4736787e-07  9.9999999e-09  2.8679146e+02  4.1591878e-07  1.7199000e-07  2.2457924e-07
  6.4230000e+04  2.1835100e+03  1.2271858e+02  4.3164870e-07  1.0431500e+04  2.2889942e+01  4.5462025e-07  0.0000000e+00  2.5279314e-07  9.9999999e-09  2.7530034e+02  4.0312721e-07  2.0816308e-07  2.5314631e-07
  6.4290000e+04  2.1835100e+03  1.2630793e+02  4.3829184e-07  1.0431500e+04  2.2545341e+01  4.7356300e-07  8.3333328e-06  3.5456612e-07  9.9999999e-09  3.0719520e+02  3.9796792e-07  9.6131876e-08  2.4485059e-07
  6.4350000e+04  2.1835100e+03  1.3587165e+02  4.2830554e-07  1.0431500e+04  2.3197808e+01  4.1060315e-07  1.6666666e-05  2.3614610e-07  9.9999999e-09  3.2395550e+02  4.5865549e-07  1.4440173e-07  2.4551074e-07
  6.4410000e+04  2.1835100e+03  1.1669690e+02  3.9084182e-07  1.0431500e+04  2.0925052e+01  4.5103300e-07  0.0000000e+00  2.7765909e-07  9.9999999e-09  2.8524385e+02  3.8973460e-07  1.3115302e-07  2.9114543e-07
  6.4470000e+04  2.1835100e+03  7.5057182e+01  3.3619210e-07  1.0431500e+04  1.2184679e+01  4.7208504e-07  0.0000000e+00  2.5881662e-07  9.9999999e-09  1.9036275e+02  3.5810832e-07  2.0527390e-07  2.2712297e-07
  6.4530000e+04  2.1835100e+03  7.2394449e+01  3.7464117e-07  1.0431500e+04  1.3711537e+01  3.6368261e-07  8.3363522e-06  8.2951275e-07  9.9999999e-09  1.7425578e+02  3.1380296e-07  1.3019807e-07  2.1056770e-07
  6.4590000e+04  2.1835100e+03  1.3197131e+02  4.5945950e-07  1.0431500e+04  2.4762828e+01  4.0889016e-07  0.0000000e+00  2.5393731e-07  9.9999999e-09  3.1618442e+02  4.1477653e-07  1.6614360e-07  2.8068269e-07
  6.4650000e+04  2.1835100e+03  1.1374119e+02  4.6521866e-07  1.0431500e+04  2.0338624e+01  4.2144352e-07  8.3333328e-06  2.5757201e-07  9.9999999e-09  2.7007579e+02  4.1552848e-07  1.7896936e-07  2.5311691e-07
  6.4710000e+04  2.1835100e+03  8.3333328e-06  3.2395049e-07  1.0431500e+04  1.6666666e-05  4.1227423e-07  8.3333328e-06  2.3735399e-07  9.9999999e-09  2.9750178e-01  2.4125824e-07  1.6137499e-07  2.1845366e-07
  6.4770000e+04  2.1835100e+03  8.3333328e-06  2.6918410e-07  1.0431500e+04  0.0000000e+00  3.4765001e-07  8.3333328e-06  2.6205688e-07  9.9999999e-09  2.8875138e-01  1.6223742e-07  2.0122082e-07  2.2579472e-07
  6.4830000e+04  2.1835100e+03  1.6666666e-05  2.3407017e-07  1.0431500e+04  0.0000000e+00  3.7319224e-07  8.3333328e-06  2.5709219e-07  9.9999999e-09  2.8583547e-01  8.9205433e-08  1.4542308e-07  2.1634536e-07
  6.4890000e+04  2.1835100e+03  1.9572965e+01  2.0884399e-07  1.0431500e+04  2.4613058e+00  3.8990528e-07  1.6666666e-05  3.6801193e-07  9.9999999e-09  1.5248364e+02  1.0890723e-07  1.4044600e-07  2.8972089e-07
  6.4950000e+04  2.1835100e+03  9.6899737e+01  3.3217352e-07  1.0431500e+04  8.3547042e+00  3.9477410e-07  0.0000000e+00  2.6951104e-07  9.9999999e-09  2.3534235e+02  4.2520595e-07  1.7422797e-07  1.9864269e-07
  6.5010000e+04  2.1835100e+03  1.2149486e+02  2.7915572e-07  1.0431500e+04  1.9057779e+01  4.2048364e-07  8.3333328e-06  2.0863262e-07  9.9999999e-09  2.8913359e+02  3.6161366e-07  1.5326087e-07  2.4095708e-07
  6.5070000e+04  2.1835100e+03  1.3554363e+02  4.9196781e-07  1.0431500e+04  2.6035529e+01  3.9963187e-07  0.0000000e+00  2.3610358e-07  9.9999999e-09  3.1873186e+02  4.5140602e-07  1.0484072e-07  2.0745063e-07
  6.5130000e+04  2.1835100e+03  1.3001858e+02  4.7413416e-07  1.0431500e+04  2.4196209e+01  3.5139933e-07  1.6666666e-05  2.3807544e-07  9.9999999e-09  2.8397669e+02  4.4228355e-07  1.5536431e-07  1.8316656e-07
  6.5190000e+04  2.1835100e+03  1.2911141e+02  4.1889896e-07  1.0431500e+04  2.3479721e+01  4.2250252e-07  0.0000000e+00  2.7018937e-07  9.9999999e-09  3.0769298e+02  4.5706940e-07  1.4052216e-07  2.7279313e-07
  6.5250000e+04  2.1835100e+03  9.0128415e+01  3.8354300e-07  1.0431500e+04  1.2308772e+01  3.9396712e-07  0.0000000e+00  2.3424257e-07  9.9999999e-09  2.1869818e+02  4.7059704e-07  1.7144317e-07  1.8103998e-07
  6.5310000e+04  2.1835100e+03  1.7834351e+01  3.3349418e-07  1.0431500e+04  3.1151013e+00  3.8451139e-07  0.0000000e+00  2.3714370e-07  9.9999999e-09  4.3699026e+01  3.3178446e-07  1.3576304e-07  1.8892539e-07
  6.5370000e+04  2.1835100e+03  8.3333328e-06  3.0850912e-07  1.0431500e+04  0.0000000e+00  3.3446980e-07  8.3333328e-06  2.4901791e-07  9.9999999e-09  2.8458503e-01  1.5304875e-07  1.3846505e-07  1.8019218e-07
  6.5430000e+04  2.1835100e+03  8.3333328e-06  1.4536376e-07  1.0431500e+04  0.0000000e+00  3.6790356e-07  0.0000000e+00  3.1412824e-07  9.9999999e-09  3.0500208e-01  1.9798408e-07  1.3652941e-07  1.9255704e-07
  6.5490000e+04  2.1835100e+03  0.0000000e+00  2.3082370e-07  1.0431500e+04  0.0000000e+00  3.6489688e-07  1.6666666e-05  2.6352407e-07  9.9999999e-09  2.9000218e-01  1.4206908e-07  1.4252993e-07  2.2776864e-07
  6.5550000e+04  2.1835100e+03  0.0000000e+00  2.2626699e-07  1.0431500e+04  8.3333328e-06  3.4844512e-07  0.0000000e+00  2.1285163e-07  9.9999999e-09  2.8583369e-01  2.0030784e-07  1.2065838e-07  2.2986511e-07
  6.5610000e+04  2.1835100e+03  0.0000000e+00  1.6938133e-07  1.0431500e+04  0.0000000e+00  3.6986376e-07  8.3333328e-06  1.8557093e-07  9.9999999e-09  2.8875835e-01  1.4202953e-07  1.7170415e-07  2.5428531e-07
  6.5670000e+04  2.1835100e+03  0.0000000e+00  2.0695990e-07  1.0431500e+04  0.0000000e+00  4.1345921e-07  8.3333328e-06  2.0851005e-07  9.9999999e-09  2.8957893e-01  1.3249726e-07  1.2991667e-07  2.4270515e-07
  6.5730000e+04  2.1835100e+03  1.6669571e-05  2.1897622e-07  1.0431500e+04  8.3333328e-06  4.0562061e-07  4.1666664e-05  2.0731467e-07  9.9999999e-09  2.8583486e-01  1.0670842e-07  1.6731085e-07  1.9079548e-07
  6.5790000e+04  2.1835100e+03  3.3333331e-05  1.7168190e-07  1.0431500e+04  0.0000000e+00  3.2887889e-07  8.3333328e-06  2.0479781e-07  9.9999999e-09  2.8583580e-01  1.1815547e-07  1.4541687e-07  2.0663528e-07
  6.5850000e+04  2.1835100e+03  1.6666666e-05  1.6116596e-07  1.0431500e+04  8.3333328e-06  2.9738144e-07  0.0000000e+00  2.0049651e-07  9.9999999e-09  2.9208482e-01  8.1683092e-08  1.0606403e-07  2.0756698e-07
  6.5910000e+04  2.1835100e+03  2.5003109e-05  1.6736456e-07  1.0431500e+04  8.3333328e-06  3.4092096e-07  1.6666666e-05  2.2564181e-07  9.9999999e-09  2.7958525e-01  1.3035424e-07  1.2453941e-07  1.8003345e-07
  6.5970000e+04  2.1835100e+03  8.3333328e-06  1.8615938e-07  1.0431500e+04  0.0000000e+00  3.0804895e-07  1.6669577e-05  2.3048235e-07  9.9999999e-09  2.9000168e-01  9.6297567e-08  9.8542405e-08  1.3859708e-07
  6.6030000e+04  2.1835100e+03  8.3333328e-06  1.7168687e-07  1.0431500e+04  8.3333328e-06  3.5477794e-07  0.0000000e+00  1.9017938e-07  9.9999999e-09  2.8661040e-01  1.2099320e-07  1.2444347e-07  2.6588394e-07
  6.6090000e+04  2.1835100e+03  8.3333328e-06  1.3420029e-07  1.0431500e+04  8.3333328e-06  2.7868719e-07  1.6666666e-05  2.0431347e-07  9.9999999e-09  2.8839291e-01  8.2264678e-08  1.6444504e-07  1.7807693e-07
  6.6150000e+04  2.1835100e+03  7.3260479e-01  1.4554457e-07  1.0431500e+04  4.1961610e+00  3.6730244e-07  0.0000000e+00  3.1086239e-07  9.9999999e-09  3.6395255e+01  9.2539483e-08  1.3110385e-07  1.7313146e-07
  6.6210000e+04  2.1835100e+03  1.7298440e-01  1.8018791e-07  1.0431500e+04  2.0262372e+01  3.5652396e-07  1.6666666e-05  1.6346775e-07  9.9999999e-09  3.0569603e+02  3.0965473e-07  1.4263917e-07  1.4075917e-07
  6.6270000e+04  2.1835100e+03  9.2781438e-01  1.8558797e-07  1.0431500e+04  1.7303391e+01  3.8709338e-07  8.3333328e-06  2.3730592e-07  9.9999999e-09  2.8436478e+02  3.8411124e-07  1.3034547e-07  2.4906238e-07
  6.6330000e+04  2.1835100e+03  4.4099393e-01  1.8190579e-07  1.0431500e+04  1.6730116e+01  4.0650865e-07  8.3333328e-06  2.4405981e-07  9.9999999e-09  2.6950933e+02  3.7725323e-07  1.6765986e-07  1.9239381e-07
  6.6390000e+04  2.1835100e+03  1.0426652e+00  1.2875065e-07  1.0431500e+04  2.1209901e+01  3.2416825e-07  1.6666666e-05  2.1223406e-07  9.9999999e-09  3.2025697e+02  3.7186827e-07  1.5674592e-07  2.1625135e-07
  6.6450000e+04  2.1835100e+03  1.2700162e+00  1.5319606e-07  1.0431500e+04  1.9224058e+01  4.2371937e-07  3.3333331e-05  2.1730687e-07  9.9999999e-09  2.8922583e+02  3.9114790e-07  1.6832166e-07  1.8835162e-07
  6.6510000e+04  2.1835100e+03  2.4149305e-01  2.2308721e-07  1.0431500e+04  1.8100301e+01  4.5994828e-07  1.6666666e-05  2.4710737e-07  9.9999999e-09  1.9402152e+02  3.6195811e-07  1.8361037e-07  1.8992262e-07
  6.6570000e+04  2.1835100e+03  1.5773319e+00  1.9037014e-07  1.0431500e+04  2.0490825e+01  3.8425114e-07  0.0000000e+00  2.8662101e-07  9.9999999e-09  1.4740936e+02  2.4597896e-07  1.2799512e-07  1.8934960e-07
  6.6630000e+04  2.1835100e+03  2.4412978e-01  1.7972080e-07  1.0431500e+04  9.0403277e+00  3.5602304e-07  0.0000000e+00  2.2789217e-07  9.9999999e-09  1.3600010e+02  2.1817118e-07  1.8036404e-07  2.1007276e-07
  6.6690000e+04  2.1835100e+03  5.5057608e-01  1.7296859e-07  1.0431500e+04  2.2451026e+01  3.6307417e-07  0.0000000e+00  1.8912710e-07  9.9999999e-09  3.3102781e+02  3.9355173e-07  1.1482317e-07  2.3416483e-07
  6.6750000e+04  2.1835100e+03  7.9644862e-01  1.3199130e-07  1.0431500e+04  1.5903543e+01  4.3670598e-07  8.3333328e-06  2.2735602e-07  9.9999999e-09  2.4939431e+02  4.8654559e-07  1.1829153e-07  1.6500840e-07
  6.6810000e+04  2.1835100e+03  6.8842047e-02  1.5381850e-05  1.0431500e+04  1.7341276e+01  4.1910066e-07  0.0000000e+00  2.8702143e-07  9.9999999e-09  2.7809783e+02  4.2832435e-07  1.1014020e-07  2.1843800e-07
  6.6870000e+04  2.1835100e+03  1.8100109e-01  2.6106100e-07  1.0431500e+04  1.9118774e+01  3.9248743e-07  0.0000000e+00  2.2337943e-07  9.9999999e-09  2.6248969e+02  5.2799607e-07  1.3199222e-07  2.3127203e-07
  6.6930000e+04  2.1835100e+03  8.9456513e-02  2.1625272e-07  1.0431500e+04  1.3889539e+01  4.3335629e-07  8.3333328e-06  2.6936361e-07  9.9999999e-09  4.5541330e+01  3.7586072e-07  1.3475802e-07  1.8794848e-07
  6.6990000e+04  2.1835100e+03  1.4067463e-01  1.9571891e-07  1.0431500e+04  1.9002204e+01  3.6468516e-07  8.3333328e-06  2.0748816e-07  9.9999999e-09  2.1367533e+02  3.3248577e-07  1.6901229e-07  2.5451967e-07
  6.7050000e+04  2.1835100e+03  1.7912386e-01  1.6648587e-07  1.0431500e+04  1.9558441e+01  4.3582687e-07  1.6666666e-05  2.7596860e-07  9.9999999e-09  2.9050700e+02  4.6746003e-07  9.7017947e-08  2.6134029e-07
  6.7110000e+04  2.1835100e+03  4.9253524e+00  2.2279236e-07  1.0431500e+04  1.5276470e+01  3.7498825e-07  1.6666666e-05  2.3902183e-07  9.9999999e-09  2.9555447e+02  4.7625194e-07  1.5889774e-07  2.6017973e-07
  6.7170000e+04  2.1835100e+03  0.0000000e+00  1.8875895e-07  1.0431500e+04  2.0055827e+01  3.8705268e-07  2.4999998e-05  2.3073188e-07  9.9999999e-09  3.0149365e+02  4.5564912e-07  1.5342940e-07  2.7376831e-07
  6.7230000e+04  2.1835100e+03  0.0000000e+00  1.5969565e-07  1.0431500e+04  2.0252102e+01  3.9253891e-07  2.4999998e-05  2.1436693e-07  9.9999999e-09  3.0952196e+02  5.0753105e-07  1.7837866e-07  2.0492667e-07
  6.7290000e+04  2.1835100e+03  2.4999998e-05  1.7861447e-07  1.0431500e+04  4.5980994e-02  3.7937535e-07  8.3333328e-06  2.1916830e-07  9.9999999e-09  9.3296151e-01  3.1505342e-07  1.8243550e-07  2.3052940e-07
  6.7350000e+04  2.1835100e+03  1.6666666e-05  2.9943055e-07  1.0431500e+04  0.0000000e+00  3.6352687e-07  0.0000000e+00  2.4328474e-07  9.9999999e-09  3.1557552e-01  2.1399901e-07  1.4173543e-07  1.4637047e-07
  6.7410000e+04  2.1835100e+03  3.2276868e-01  1.9577683e-07  1.0431500e+04  3.3333331e-05  3.4301315e-07  0.0000000e+00  3.1450660e-07  9.9999999e-09  1.9413662e+02  2.5565507e-07  1.2591085e-07  1.9376850e-07
  6.7470000e+04  2.1835100e+03  3.2697147e-01  2.3933223e-07  1.0431500e+04  1.6666666e-05  3.3236933e-07  8.3333328e-06  2.8263315e-07  9.9999999e-09  3.1087770e+02  4.5793215e-07  1.1023832e-07  1.7969646e-07
  6.7530000e+04  2.1835100e+03  5.1997675e-02  1.5319853e-07  1.0431500e+04  8.3333328e-06  3.5538305e-07  0.0000000e+00  2.3879402e-07  9.9999999e-09  1.2381466e+02  4.1721988e-07  1.6850087e-07  1.9370095e-07
  6.7590000e+04  2.1835100e+03  4.1666664e-05  2.1202099e-07  1.0431500e+04  1.6670018e-05  3.8162150e-07  1.6666666e-05  2.2563741e-07  9.9999999e-09  3.2624172e-01  2.2140156e-07  1.6118309e-07  2.4296756e-07
  6.7650000e+04  2.1835100e+03  1.6049072e+01  1.3503268e-07  1.0431500e+04  1.7703781e+00  3.8403684e-07  0.0000000e+00  5.6003204e-07  9.9999999e-09  1.4879625e+02  2.2909368e-07  1.3038749e-07  1.8208120e-07
  6.7710000e+04  2.1835100e+03  8.0729260e+01  2.9032759e-07  1.0431500e+04  3.2089031e+00  3.1653951e-07  0.0000000e+00  2.4386192e-07  9.9999999e-09  2.6581260e+02  4.8122928e-07  9.9457159e-08  1.7501296e-07
  6.7770000e+04  2.1835100e+03  0.0000000e+00  2.0010914e-07  1.0431500e+04  3.6415336e+00  3.4739205e-07  0.0000000e+00  8.2669212e-07  9.9999999e-09  3.0281739e-01  2.7083281e-07  1.0134235e-07  2.2506712e-07
  6.7830000e+04  2.1835100e+03  3.3333331e-05  1.6564409e-07  1.0431500e+04  5.5034350e+00  3.0466856e-07  0.0000000e+00  2.6227521e-07  9.9999999e-09  2.7300031e-01  1.9589519e-07  1.2461941e-07  1.8045451e-07
  6.7890000e+04  2.1835100e+03  8.3333328e-06  1.8493943e-07  1.0431500e+04  1.9510891e+00  3.0307013e-07  0.0000000e+00  2.2733735e-07  9.9999999e-09  2.9325171e-01  1.4890887e-07  1.2617324e-07  1.1229598e-07
  6.7950000e+04  2.1835100e+03  8.3333328e-06  2.1232152e-07  1.0431500e+04  5.0661441e+00  3.6709825e-07  2.4999998e-05  2.8985739e-07  9.9999999e-09  2.7041853e-01  2.2973320e-07  1.4509312e-07  1.6727358e-07
  6.8010000e+04  2.1835100e+03  1.6666666e-05  1.5274986e-07  1.0431500e+04  6.2767986e+00  3.7416141e-07  0.0000000e+00  2.5677181e-07  9.9999999e-09  3.2041758e-01  1.8330116e-07  1.5991858e-07  1.8739254e-07
  6.8070000e+04  2.1835100e+03  2.2178966e+00  2.2523550e-07  1.0431500e+04  3.7878375e+00  4.2067621e-07  1.6666666e-05  2.1042585e-07  9.9999999e-09  1.4417653e+02  2.8075044e-07  1.6809445e-07  2.0041761e-07
  6.8130000e+04  2.1835100e+03  5.3168362e+00  1.6038793e-07  1.0431500e+04  6.2441101e+00  4.3551956e-07  8.3333328e-06  1.9096356e-07  9.9999999e-09  1.6430168e+02  3.7273554e-07  1.3775108e-07  1.4930524e-07
  6.8190000e+04  2.1835100e+03  6.1987499e+00  1.7431277e-07  1.0431500e+04  4.9125155e+00  3.9261146e-07  1.6666666e-05  2.2714036e-07  9.9999999e-09  2.2152905e+02  3.9145242e-07  1.2571874e-07  1.8964593e-07
  6.8250000e+04  2.1835100e+03  3.2515099e+01  1.9707943e-07  1.0431500e+04  8.3197560e+00  4.2253384e-07  0.0000000e+00  2.1984646e-07  9.9999999e-09  2.0546791e+02  3.8640840e-07  1.6059420e-07  1.8923305e-07
  6.8310000e+04  2.1835100e+03  7.0244954e+01  1.9335428e-07  1.0431500e+04  1.9519226e+01  4.1296600e-07  0.0000000e+00  2.2585456e-07  9.9999999e-09  2.6803665e+02  4.1811462e-07  1.5290371e-07  1.8739732e-07
  6.8370000e+04  2.1835100e+03  1.1890439e+02  2.6847986e-07  1.0431500e+04  2.2363047e+01  4.0464098e-07  3.3333331e-05  2.0490298e-07  9.9999999e-09  2.9712007e+02  4.6135617e-07  1.5737078e-07  1.6651851e-07
  6.8430000e+04  2.1835100e+03  1.0134954e+02  3.5498232e-07  1.0431500e+04  1.4846988e+01  4.1407967e-07  0.0000000e+00  2.3664909e-07  9.9999999e-09  2.4175557e+02  5.1589021e-07  1.5594864e-07  1.6039319e-07
  6.8490000e+04  2.1835100e+03  8.1651560e+01  2.7821230e-07  1.0431500e+04  1.7011760e+01  3.9837556e-07  1.6666666e-05  2.8368783e-07  9.9999999e-09  2.3727340e+02  4.0821193e-07  1.3675773e-07  1.9580307e-07
  6.8550000e+04  2.1835100e+03  5.4887718e+01  3.1168346e-07  1.0431500e+04  8.2149008e+00  4.1121204e-07  0.0000000e+00  2.7638089e-07  9.9999999e-09  1.3389664e+02  4.5400413e-07  1.5291085e-07  1.0668158e-07
  6.8610000e+04  2.1835100e+03  8.3333328e-06  2.6431321e-07  1.0431500e+04  0.0000000e+00  3.3249042e-07  0.0000000e+00  2.6692548e-07  9.9999999e-09  3.0044303e-01  2.8200058e-07  1.7869005e-07  3.5480106e-08
  6.8670000e+04  2.1835100e+03  8.3333328e-06  1.5063599e-07  1.0431500e+04  0.0000000e+00  3.4627253e-07  8.3333328e-06  2.6937319e-07  9.9999999e-09  2.7666804e-01  2.6872548e-07  1.6651141e-07  2.3699024e-08
  6.8730000e+04  2.1835100e+03  0.0000000e+00  2.0950072e-07  1.0431500e+04  0.0000000e+00  3.8702308e-07  8.3333328e-06  1.9592341e-07  9.9999999e-09  3.1250190e-01  3.1101550e-07  1.7258143e-07  3.1348665e-08
  6.8790000e+04  2.1835100e+03  1.6666666e-05  1.6992939e-07  1.0431500e+04  0.0000000e+00  3.9475982e-07  0.0000000e+00  1.7037826e-07  9.9999999e-09  2.9541851e-01  2.8995447e-07  1.6085490e-07  1.4615087e-08
  6.8850000e+04  2.1835100e+03  1.6666666e-05  1.6503669e-07  1.0431500e+04  8.3333328e-06  3.6796215e-07  0.0000000e+00  2.3860816e-07  9.9999999e-09  3.0000245e-01  2.9353055e-07  1.7413393e-07  1.4778175e-08
  6.8910000e+04  2.1835100e+03  8.3333328e-06  1.7299405e-07  1.0431500e+04  8.3333328e-06  4.2671816e-07  1.6666666e-05  2.2790891e-07  9.9999999e-09  2.9625110e-01  3.4210840e-07  1.9549894e-07  6.4731540e-08
  6.8970000e+04  2.1835100e+03  8.3333328e-06  1.3057238e-07  1.0431500e+04  8.3333328e-06  3.5301982e-07  1.6666666e-05  2.7620933e-07  9.9999999e-09  2.9375206e-01  3.6948430e-07  1.6677101e-07  4.9551681e-08
