    Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C       C_BSY(uA)      AirMon_BSY     AirMon_B       C_D(nA)        AirMon_D       AirMon_L       AirMon_SL      IPM1C01        IPM1C02        IPM2C01        IPM2C02        IPM3C01        IPM3C02
  1.8855000e+05  9.9105898e+03  1.4969202e+00  2.6657023e-08  7.9505898e+03  9.0689351e+00  4.6826494e-09  0.0000000e+00  3.3282717e-07  9.9999997e-10  3.6344769e+01  3.9394307e-08  9.8818269e+00  1.0267014e-07  9.8973514e+00  1.1516071e+01  0.0000000e+00  0.0000000e+00  2.2088404e+01  2.1698245e+01
  1.8861000e+05  9.9105898e+03  1.9168740e+00  3.9781193e-08  7.9505898e+03  1.9248388e+01  3.1738374e-08  0.0000000e+00  4.8307080e-08  9.9999997e-10  1.1783458e+02  1.2557953e-07  9.8243785e+00  1.6302150e-07  7.4077703e+00  8.7012347e+00  0.0000000e+00  0.0000000e+00  4.3300828e+01  4.2716515e+01
  1.8867000e+05  9.9105898e+03  3.5716528e+00  1.1500888e-08  7.9505898e+03  2.3589789e+01  2.6006910e-08  8.3333328e-06  2.0412848e-08  9.9999997e-10  1.4400832e+02  1.5837158e-07  9.8410721e+00  9.2952218e-08  1.4621225e+01  1.7084461e+01  0.0000000e+00  0.0000000e+00  5.3083832e+01  5.2321197e+01
  1.8873000e+05  9.9105898e+03  7.1983672e+00  6.9564581e-09  7.9505898e+03  1.6446744e+01  4.0737720e-08  0.0000000e+00  1.1217820e-08  9.9999997e-10  9.9152716e+01  1.7539345e-07  9.8570176e+00  3.4081750e-08  2.4279078e+01  2.3095037e+01  0.0000000e+00  0.0000000e+00  3.7279877e+01  3.6745788e+01
  1.8879000e+05  9.9105898e+03  1.1518049e+01  2.7461410e-08  7.9505898e+03  2.0212261e+01  9.0645341e-08  0.0000000e+00  9.2744637e-08  9.9999997e-10  1.2462555e+02  1.9289583e-07  9.8380284e+00  1.3667361e-07  3.8657477e+01  4.6456259e+01  0.0000000e+00  0.0000000e+00  4.5726798e+01  4.5045212e+01
  1.8885000e+05  9.9105898e+03  1.2665669e+01  6.2970344e-09  7.9505898e+03  2.1245845e+01  2.3598566e-08  0.0000000e+00  4.2449445e-08  9.9999997e-10  1.2545828e+02  1.8114660e-07  9.7745720e+00  6.8212107e-08  4.2828145e+01  5.1234776e+01  0.0000000e+00  0.0000000e+00  4.7945437e+01  4.7189053e+01
  1.8891000e+05  9.9105898e+03  3.8988702e+00  1.3292261e-08  7.9505898e+03  2.0891474e+01  2.5639091e-08  0.0000000e+00  4.5009709e-08  9.9999997e-10  1.1966875e+02  1.9483854e-07  9.6999151e+00  1.1521849e-07  1.3116760e+01  1.5727660e+01  0.0000000e+00  0.0000000e+00  4.7158624e+01  4.6384317e+01
  1.8897000e+05  9.9105898e+03  1.6666666e-05  3.4833525e-08  7.9505898e+03  2.7853777e+00  4.3487301e-08  8.3333328e-06  4.6223934e-08  9.9999997e-10  1.7311744e+01  1.1597893e-07  9.6944027e+00  6.3020057e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  6.2889752e+00  6.1849232e+00
  1.8903000e+05  9.9105898e+03  6.8993651e-01  3.6802873e-08  7.9505898e+03  2.2651740e+01  3.2483886e-08  8.3333328e-06  1.1821014e-08  9.9999997e-10  1.3409734e+02  6.8913711e-08  9.6977862e+00  1.2369181e-07  3.9004860e+00  4.1405821e+00  0.0000000e+00  0.0000000e+00  5.1375438e+01  5.0517839e+01
  1.8909000e+05  9.9105898e+03  9.5180174e-03  9.0939225e-09  7.9505898e+03  2.5116855e-01  1.7591386e-08  0.0000000e+00  1.0951863e-07  9.9999997e-10  1.7868722e+00  1.0664671e-07  9.6530844e+00  8.1511949e-08  9.7462553e-01  1.1255600e+00  2.7781929e-02  4.1219667e-02  5.8858067e+00  5.7287744e+00
  1.8915000e+05  9.9105898e+03  4.3873282e-01  2.1137695e-08  7.9505898e+03  1.0721145e+01  5.8185711e-09  8.3333328e-06  5.1561890e-07  9.9999997e-10  6.5596588e+01  3.7580883e-08  9.7064236e+00  1.0518402e-07  3.4441457e+00  3.7378291e+00  0.0000000e+00  0.0000000e+00  2.7070903e+01  2.6300192e+01
  1.8921000e+05  9.9105898e+03  8.3156570e-01  3.3092739e-08  7.9505898e+03  2.1097317e+01  4.3928887e-08  0.0000000e+00  4.2688933e-08  9.9999997e-10  1.2915101e+02  1.6320590e-07  9.7545612e+00  1.0020633e-07  4.6253735e+00  4.8819847e+00  0.0000000e+00  0.0000000e+00  4.7804551e+01  4.6527556e+01
  1.8927000e+05  9.9105898e+03  8.7392466e+00  1.4442056e-08  7.9505898e+03  2.2689091e+01  2.2861262e-08  1.6666666e-05  5.6297461e-08  9.9999997e-10  1.3430476e+02  1.4703690e-07  9.7289862e+00  9.2110238e-08  3.0659324e+01  3.6294934e+01  0.0000000e+00  0.0000000e+00  5.1100723e+01  4.9721392e+01
  1.8933000e+05  9.9105898e+03  4.1745370e+00  2.4674310e-08  7.9505898e+03  2.2853289e+01  5.3235744e-08  8.3333328e-06  6.3293299e-08  9.9999997e-10  1.3395650e+02  1.5476563e-07  9.5585192e+00  9.2840752e-08  1.6712928e+01  1.9385890e+01  0.0000000e+00  0.0000000e+00  5.1178561e+01  4.9806262e+01
  1.8939000e+05  9.9105898e+03  9.5641995e+00  1.5437893e-08  7.9505898e+03  2.1311518e+01  1.5393056e-08  0.0000000e+00  4.1795987e-08  9.9999997e-10  9.2546030e+01  1.5906338e-07  9.6262866e+00  1.0272385e-07  3.2618059e+01  3.8834247e+01  0.0000000e+00  0.0000000e+00  4.7849918e+01  4.6563619e+01
  1.8945000e+05  9.9105898e+03  8.5529306e+00  1.6061636e-08  7.9505898e+03  2.3489664e+01  2.9987102e-08  0.0000000e+00  1.2645600e-08  9.9999997e-10  1.0440542e+02  1.3353187e-07  9.7791862e+00  6.3735546e-08  3.0633489e+01  3.6306934e+01  0.0000000e+00  0.0000000e+00  5.2650806e+01  5.1066066e+01
  1.8951000e+05  9.9105898e+03  7.5509509e+00  2.5870521e-08  7.9505898e+03  2.4283022e+01  2.3492832e-08  1.6666666e-05  7.2299844e-08  9.9999997e-10  1.1099843e+02  1.6286551e-07  9.7451805e+00  9.0004599e-08  2.8853687e+01  3.3928189e+01  0.0000000e+00  0.0000000e+00  5.3965368e+01  5.2942690e+01
  1.8957000e+05  9.9105898e+03  7.0513472e+00  2.5125689e-08  7.9505898e+03  2.2760178e+01  4.8553145e-08  0.0000000e+00  8.1359480e-08  9.9999997e-10  1.3481215e+02  1.3588800e-07  9.5860563e+00  1.0131254e-07  2.6936479e+01  3.1644285e+01  0.0000000e+00  0.0000000e+00  5.0606392e+01  4.9792418e+01
  1.8963000e+05  9.9105898e+03  6.9578168e+00  1.0155310e-08  7.9505898e+03  2.1495922e+01  7.1945951e-08  0.0000000e+00  6.3753538e-08  9.9999997e-10  1.1856685e+02  1.9116191e-07  9.5258056e+00  7.4515956e-08  2.6609397e+01  3.1295395e+01  0.0000000e+00  0.0000000e+00  4.6897924e+01  4.6036973e+01
  1.8969000e+05  9.9105898e+03  6.4347066e+00  1.5280367e-08  7.9505898e+03  2.7031337e+01  3.1126471e-08  0.0000000e+00  9.9830229e-08  9.9999997e-10  1.2337806e+02  1.5992335e-07  9.3265101e+00  1.3102720e-07  2.4528850e+01  2.8898372e+01  0.0000000e+00  0.0000000e+00  5.4605163e+01  5.3098315e+01
  1.8975000e+05  9.9105898e+03  1.6120941e+00  2.0875277e-08  7.9505898e+03  1.8702209e+01  5.5383821e-08  8.3333328e-06  1.8875317e-07  9.9999997e-10  3.0595997e+01  8.6448288e-08  9.1234574e+00  1.0392406e-07  8.3408889e+00  9.8106870e+00  0.0000000e+00  0.0000000e+00  3.9005498e+01  3.7068548e+01
  1.8981000e+05  9.9105898e+03  2.1431468e+00  1.9442360e-08  7.9505898e+03  1.9276264e+01  4.0750962e-08  0.0000000e+00  1.2867309e-07  9.9999997e-10  3.9942651e+01  8.4294477e-08  9.2350630e+00  1.0902334e-07  8.4609089e+00  9.9815482e+00  0.0000000e+00  0.0000000e+00  3.7826124e+01  3.5803162e+01
  1.8987000e+05  9.9105898e+03  4.6756214e-01  2.5628303e-09  7.9505898e+03  1.1743862e+01  4.3651668e-08  8.3333328e-06  1.4925752e-07  9.9999997e-10  9.7484461e+00  1.0495031e-08  9.8334839e+00  1.0886973e-07  2.6940878e+00  3.1601669e+00  0.0000000e+00  0.0000000e+00  2.5417298e+01  2.4397327e+01
  1.8993000e+05  9.9105898e+03  6.4629668e-01  5.0454246e-09  7.9505898e+03  1.0490101e+01  5.1202764e-08  0.0000000e+00  9.0888898e-08  9.9999997e-10  2.1387153e+01  8.3795098e-08  9.8080839e+00  1.3621189e-07  2.7630230e+00  3.2305399e+00  0.0000000e+00  0.0000000e+00  2.1636226e+01  2.1002831e+01
  1.8999000e+05  9.9105898e+03  2.8730356e+00  2.9443443e-08  7.9505898e+03  2.7538862e+01  1.5130238e-08  0.0000000e+00  8.6805349e-08  9.9999997e-10  5.6261493e+01  6.5264318e-08  9.2643625e+00  1.0544072e-07  1.1500346e+01  1.3518405e+01  0.0000000e+00  0.0000000e+00  5.4154398e+01  5.1126017e+01
  1.9005000e+05  9.9105898e+03  6.4521080e+00  1.6300646e-08  7.9505898e+03  5.2513928e+01  1.1505955e-07  8.3333328e-06  3.1297860e-08  9.9999997e-10  1.2397353e+02  1.3943563e-07  9.2504439e+00  1.0102852e-07  2.3783684e+01  2.8043164e+01  0.0000000e+00  0.0000000e+00  1.0210972e+02  9.6298373e+01
  1.9011000e+05  9.9105898e+03  5.7968673e+00  2.5753482e-08  7.9505898e+03  5.7085816e+01  1.1434073e-07  1.6666666e-05  3.5358642e-08  9.9999997e-10  1.2244020e+02  1.3280397e-07  9.6829873e+00  1.3858378e-07  2.2094056e+01  2.5982980e+01  0.0000000e+00  0.0000000e+00  1.1091996e+02  1.0460411e+02
  1.9017000e+05  9.9105898e+03  4.7165326e+00  1.4687636e-08  7.9505898e+03  5.1167693e+01  1.5093406e-07  0.0000000e+00  3.7151143e-08  9.9999997e-10  1.2136514e+02  1.8422369e-07  9.8102459e+00  7.4186838e-08  1.7988488e+01  2.1150034e+01  0.0000000e+00  0.0000000e+00  9.9632752e+01  9.3994928e+01
  1.9023000e+05  9.9105898e+03  3.9699087e+00  2.9120491e-08  7.9505898e+03  4.4525834e+01  7.7291050e-08  0.0000000e+00  3.6271073e-08  9.9999997e-10  8.7006689e+01  1.4372455e-07  9.8665835e+00  1.4761257e-07  1.5194301e+01  1.7864882e+01  0.0000000e+00  0.0000000e+00  8.7268215e+01  8.2453094e+01
  1.9029000e+05  9.9105898e+03  4.1666664e-05  3.2906165e-08  7.9505898e+03  5.8366952e+01  9.6953706e-08  8.3333328e-06  5.9817449e-08  9.9999997e-10  1.3026962e+02  1.6415983e-07  9.7392490e+00  1.3405506e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.1297296e+02  1.0654202e+02
  1.9035000e+05  9.9105898e+03  8.3333328e-06  4.7298438e-08  7.9505898e+03  4.1093294e+01  1.1248401e-07  1.6666666e-05  1.0881695e-07  9.9999997e-10  9.0232422e+01  1.7426025e-07  9.3773908e+00  1.1289913e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  7.9702959e+01  7.5198093e+01
  1.9041000e+05  9.9105898e+03  8.3333328e-06  1.6891673e-08  7.9505898e+03  3.7679270e+01  1.2523877e-07  0.0000000e+00  6.7366999e-08  9.9999997e-10  9.1259780e+01  1.4572505e-07  9.3296654e+00  1.0740003e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  7.3393034e+01  6.9300930e+01
  1.9047000e+05  9.9105898e+03  0.0000000e+00  2.5390832e-08  7.9505898e+03  5.6347537e+01  1.6502819e-07  0.0000000e+00  1.0193778e-07  9.9999997e-10  1.2863433e+02  1.6899511e-07  9.3964533e+00  9.5065730e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.0920429e+02  1.0303691e+02
  1.9053000e+05  9.9105898e+03  2.4999998e-05  4.9216660e-09  7.9505898e+03  4.9354411e+01  1.2594824e-07  0.0000000e+00  9.2677660e-08  9.9999997e-10  1.1627426e+02  1.5952716e-07  9.5053123e+00  9.1451521e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  9.5664013e+01  9.0251889e+01
  1.9059000e+05  9.9105898e+03  6.0706247e-01  1.8494100e-09  7.9505898e+03  4.6303939e+01  1.5161797e-07  0.0000000e+00  5.6902780e-07  9.9999997e-10  9.1256613e+01  1.6268542e-07  9.5650607e+00  9.3135561e-08  2.8319695e+00  3.2160109e+00  0.0000000e+00  0.0000000e+00  9.0063513e+01  8.4914183e+01
  1.9065000e+05  9.9105898e+03  2.3260378e+00  8.9253019e-09  7.9505898e+03  5.3350817e+01  1.1733461e-07  0.0000000e+00  4.5891033e-08  9.9999997e-10  1.2624866e+02  1.4834273e-07  9.3348674e+00  1.0414125e-07  9.9441779e+00  1.1560490e+01  0.0000000e+00  0.0000000e+00  1.0372139e+02  9.8630777e+01
  1.9071000e+05  9.9105898e+03  1.2832982e+00  7.0590440e-09  7.9505898e+03  4.7084495e+01  1.7245100e-07  0.0000000e+00  7.8245873e-07  9.9999997e-10  1.0719430e+02  1.8473942e-07  9.5711868e+00  1.1012445e-07  5.7693624e+00  6.6851053e+00  0.0000000e+00  0.0000000e+00  9.1050133e+01  8.5964744e+01
  1.9077000e+05  9.9105898e+03  5.6829891e-01  7.3900724e-09  7.9505898e+03  2.8693699e+01  7.1292534e-08  8.3333328e-06  1.8509844e-07  9.9999997e-10  6.6776428e+01  1.4994357e-07  9.7580707e+00  3.8893589e-08  3.5414059e+00  4.0883802e+00  0.0000000e+00  0.0000000e+00  6.2030196e+01  5.8691095e+01
  1.9083000e+05  9.9105898e+03  3.4216072e-01  3.7170932e-08  7.9505898e+03  3.0069369e-01  2.9551772e-08  0.0000000e+00  1.5746672e-06  9.9999997e-10  2.3945173e-01  4.0927846e-08  9.2604062e+00  7.1294026e-08  3.8474291e+00  4.4729950e+00  1.4458256e-02  2.5547377e-02  8.2460704e+00  7.0765589e+00
  1.9089000e+05  9.9105898e+03  2.6365201e+00  4.0067228e-08  7.9505898e+03  5.3882930e+01  4.1494522e-08  0.0000000e+00  1.4026193e-07  9.9999997e-10  1.1951621e+02  8.1606063e-08  9.0724637e+00  4.6463804e-08  1.0435871e+01  1.2362509e+01  0.0000000e+00  0.0000000e+00  1.0445467e+02  9.8592555e+01
  1.9095000e+05  9.9105898e+03  6.0172298e+00  1.2612952e-08  7.9505898e+03  4.9495513e+01  9.2773716e-08  0.0000000e+00  2.5206733e-08  9.9999997e-10  1.0648659e+02  1.6243720e-07  9.1406110e+00  9.9699207e-08  2.2646069e+01  2.6914915e+01  0.0000000e+00  0.0000000e+00  9.6137947e+01  9.0771486e+01
  1.9101000e+05  9.9105898e+03  7.1970545e+00  1.5646888e-08  7.9505898e+03  5.9832144e+01  1.3263791e-07  8.3333328e-06  4.6487251e-08  9.9999997e-10  1.3712166e+02  1.9885164e-07  9.4048160e+00  1.1609015e-07  2.6998482e+01  3.2117852e+01  0.0000000e+00  0.0000000e+00  1.1568762e+02  1.0915996e+02
  1.9107000e+05  9.9105898e+03  6.7853318e+00  1.6924481e-08  7.9505898e+03  5.6164974e+01  1.0923718e-07  0.0000000e+00  3.3268258e-08  9.9999997e-10  1.2472348e+02  1.8539223e-07  9.3395280e+00  1.3837696e-07  2.5503581e+01  3.0322787e+01  0.0000000e+00  0.0000000e+00  1.0882451e+02  1.0269597e+02
  1.9113000e+05  9.9105898e+03  8.8614045e+00  2.6725021e-08  7.9505898e+03  5.5897758e+01  9.7459671e-08  0.0000000e+00  5.1389944e-08  9.9999997e-10  1.2792633e+02  1.3427986e-07  9.2996569e+00  1.1874825e-07  3.0661739e+01  3.6828923e+01  0.0000000e+00  0.0000000e+00  1.0819689e+02  1.0208379e+02
  1.9119000e+05  9.9105898e+03  1.0755309e+01  9.1454259e-09  7.9505898e+03  5.4609942e+01  1.3102366e-07  0.0000000e+00  3.1176436e-08  9.9999997e-10  1.2738840e+02  1.7685335e-07  9.5058984e+00  4.5755317e-08  3.5924792e+01  4.3372219e+01  0.0000000e+00  0.0000000e+00  1.0615797e+02  1.0011307e+02
  1.9125000e+05  9.9105898e+03  1.0407359e+01  2.8546730e-08  7.9505898e+03  5.4393625e+01  1.4765684e-07  0.0000000e+00  2.6708025e-08  9.9999997e-10  1.2613069e+02  1.3776880e-07  9.5416293e+00  3.5500940e-08  3.5033088e+01  4.2272156e+01  0.0000000e+00  0.0000000e+00  1.0559611e+02  9.9565543e+01
  1.9131000e+05  9.9105898e+03  7.0159543e+00  1.4385938e-08  7.9505898e+03  5.7965387e+01  1.4453150e-07  0.0000000e+00  3.2243974e-08  9.9999997e-10  1.2853573e+02  1.9138433e-07  9.4788555e+00  7.1966404e-08  2.6378568e+01  3.1392580e+01  0.0000000e+00  0.0000000e+00  1.1225616e+02  1.0585743e+02
  1.9137000e+05  9.9105898e+03  7.3933830e+00  3.0929945e-08  7.9505898e+03  6.1334757e+01  9.8982122e-08  0.0000000e+00  2.9694846e-08  9.9999997e-10  1.4128446e+02  1.9192500e-07  9.4621386e+00  1.1793540e-07  2.7800439e+01  3.3066249e+01  0.0000000e+00  0.0000000e+00  1.1864730e+02  1.1187816e+02
  1.9143000e+05  9.9105898e+03  6.3422375e+00  1.2688112e-08  7.9505898e+03  5.2035856e+01  1.5938311e-07  0.0000000e+00  3.9270341e-08  9.9999997e-10  1.2027952e+02  1.8101898e-07  9.5579772e+00  5.7192679e-08  2.3884502e+01  2.8407365e+01  0.0000000e+00  0.0000000e+00  1.0107997e+02  9.5303802e+01
  1.9149000e+05  9.9105898e+03  6.1783390e+00  2.4728862e-08  7.9505898e+03  2.7246545e+01  1.8318247e-07  0.0000000e+00  6.0298292e-08  9.9999997e-10  1.2022570e+02  1.6826957e-07  9.5647058e+00  4.8212429e-08  2.3284685e+01  2.7683708e+01  0.0000000e+00  0.0000000e+00  5.2790667e+01  4.9765324e+01
  1.9155000e+05  9.9105898e+03  6.4981160e+00  3.1739340e-08  7.9505898e+03  3.4112364e+01  2.2968345e-08  0.0000000e+00  3.2142746e-08  9.9999997e-10  1.2568431e+02  1.5490869e-07  9.6277586e+00  1.0036284e-07  2.4483844e+01  2.9119037e+01  0.0000000e+00  0.0000000e+00  6.9005265e+01  6.6843319e+01
  1.9161000e+05  9.9105898e+03  6.6584453e+00  5.4159631e-08  7.9505898e+03  3.7363368e+01  9.0197850e-08  8.3333328e-06  5.0961782e-08  9.9999997e-10  1.4262557e+02  1.5035581e-07  9.5801894e+00  9.6222982e-08  2.5073511e+01  2.9834047e+01  0.0000000e+00  0.0000000e+00  7.5489103e+01  7.3071198e+01
  1.9167000e+05  9.9105898e+03  5.5903809e+00  3.8953703e-08  7.9505898e+03  3.7091088e+01  8.3796354e-08  8.3333328e-06  1.6081068e-08  9.9999997e-10  1.4057634e+02  1.4260490e-07  9.6272547e+00  8.2166346e-08  2.1249779e+01  2.5228191e+01  0.0000000e+00  0.0000000e+00  7.4994917e+01  7.2565722e+01
  1.9173000e+05  9.9105898e+03  1.6032808e+00  3.8223805e-08  7.9505898e+03  1.9830531e+01  2.3706291e-08  0.0000000e+00  1.9401342e-08  9.9999997e-10  5.5900900e+01  1.9097294e-07  9.4963118e+00  1.2718823e-07  6.7579992e+00  7.9390693e+00  0.0000000e+00  0.0000000e+00  3.9652855e+01  3.7618298e+01
  1.9179000e+05  9.9105898e+03  3.5994889e+00  2.3228990e-08  7.9505898e+03  6.0082791e+01  9.4122695e-08  0.0000000e+00  3.9030682e-08  9.9999997e-10  1.3223657e+02  1.0577433e-07  9.2206582e+00  9.1186697e-08  1.5184799e+01  1.7785784e+01  0.0000000e+00  0.0000000e+00  1.1592039e+02  1.0935821e+02
  1.9185000e+05  9.9105898e+03  3.4861339e+00  3.4257850e-08  7.9505898e+03  5.8214655e+01  1.5051832e-07  8.3333328e-06  6.2167856e-08  9.9999997e-10  1.2974819e+02  1.4908537e-07  9.3689559e+00  1.2953452e-07  1.4714705e+01  1.7228298e+01  0.0000000e+00  0.0000000e+00  1.1233844e+02  1.0588185e+02
  1.9191000e+05  9.9105898e+03  3.3121173e+00  3.8089657e-08  7.9505898e+03  5.2582926e+01  1.6899604e-07  0.0000000e+00  1.5067398e-08  9.9999997e-10  1.2750475e+02  1.5745632e-07  9.4393950e+00  8.7176089e-08  1.4002885e+01  1.6421960e+01  0.0000000e+00  0.0000000e+00  1.0234294e+02  9.6845145e+01
  1.9197000e+05  9.9105898e+03  3.4198463e+00  4.5733110e-09  7.9505898e+03  4.5580904e+01  8.2122804e-08  0.0000000e+00  1.6250741e-08  9.9999997e-10  1.1212764e+02  1.4287788e-07  9.4707227e+00  5.7502031e-08  1.3605759e+01  1.6044674e+01  0.0000000e+00  0.0000000e+00  8.9728511e+01  8.5740904e+01
  1.9203000e+05  9.9105898e+03  1.0651384e+01  1.4884677e-08  7.9505898e+03  4.8174177e+01  1.0024488e-07  0.0000000e+00  2.2790116e-08  9.9999997e-10  1.1476309e+02  1.2911804e-07  9.5088326e+00  7.4822370e-08  3.5841767e+01  4.3269643e+01  0.0000000e+00  0.0000000e+00  9.3619113e+01  8.8259013e+01
  1.9209000e+05  9.9105898e+03  9.2983249e+00  1.2030027e-08  7.9505898e+03  5.6720749e+01  1.1673520e-07  8.3333328e-06  6.5742752e-08  9.9999997e-10  1.2880251e+02  1.2112584e-07  9.8300595e+00  1.2913940e-07  3.1729477e+01  3.8222054e+01  0.0000000e+00  0.0000000e+00  1.0938461e+02  1.0319939e+02
  1.9215000e+05  9.9105898e+03  7.2085612e+00  1.4222789e-08  7.9505898e+03  6.1200339e+01  1.3529720e-07  1.6666666e-05  2.7336911e-08  9.9999997e-10  1.3979072e+02  1.7968120e-07  9.8985509e+00  5.1162364e-08  2.7308516e+01  3.2448880e+01  0.0000000e+00  0.0000000e+00  1.1808186e+02  1.1134334e+02
  1.9221000e+05  9.9105898e+03  6.3680548e+00  5.8919691e-09  7.9505898e+03  5.3861823e+01  8.6498735e-08  0.0000000e+00  1.9833083e-06  9.9999997e-10  1.0341845e+02  1.9996876e-07  9.4851083e+00  1.5975588e-07  2.4112288e+01  2.8631219e+01  0.0000000e+00  0.0000000e+00  1.0435644e+02  9.8467472e+01
  1.9227000e+05  9.9105898e+03  5.1511916e+00  1.7280769e-08  7.9505898e+03  4.3810271e+01  1.1155482e-07  0.0000000e+00  6.4406859e-08  9.9999997e-10  1.0029108e+02  1.7497617e-07  9.2106127e+00  1.0141445e-07  1.9524599e+01  2.3157815e+01  0.0000000e+00  0.0000000e+00  8.4704062e+01  7.9900497e+01
  1.9233000e+05  9.9105898e+03  1.6666666e-05  2.7779741e-08  7.9505898e+03  3.3333331e-05  3.0923181e-08  0.0000000e+00  1.9272728e-08  9.9999997e-10  2.2083518e-01  7.8527582e-08  9.4833020e+00  9.5712356e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.9239000e+05  9.9105898e+03  5.8444112e+00  3.2336862e-08  7.9505898e+03  0.0000000e+00  2.6356370e-08  0.0000000e+00  1.1328397e-07  9.9999997e-10  1.0103792e+02  6.1779435e-08  9.6202477e+00  1.2520829e-07  2.2500820e+01  2.6726138e+01  0.0000000e+00  0.0000000e+00  6.6096613e-01  6.4674075e-01
  1.9245000e+05  9.9105898e+03  6.6813693e+00  2.5108226e-08  7.9505898e+03  5.8333330e-05  2.4194524e-08  0.0000000e+00  4.1658625e-08  9.9999997e-10  1.2862060e+02  2.0354329e-07  9.7393064e+00  9.6149655e-08  2.5930640e+01  3.0799117e+01  0.0000000e+00  0.0000000e+00  8.7805209e-01  8.5951920e-01
  1.9251000e+05  9.9105898e+03  4.4047772e+00  3.7803063e-08  7.9505898e+03  8.3333328e-06  8.1199454e-09  0.0000000e+00  7.9056299e-08  9.9999997e-10  9.9959363e+01  1.6780307e-07  9.7461207e+00  8.9171592e-08  1.6925252e+01  2.0008640e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.9257000e+05  9.9105898e+03  8.3333328e-06  3.0333349e-08  7.9505898e+03  2.4999998e-05  1.0209072e-08  0.0000000e+00  2.3528913e-08  9.9999997e-10  2.3624108e-01  7.3311688e-08  9.6931480e+00  8.8641148e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.9263000e+05  9.9105898e+03  1.6669935e-05  1.8298849e-08  7.9505898e+03  4.1666664e-05  1.1311783e-08  0.0000000e+00  1.9616006e-06  9.9999997e-10  2.6333508e-01  4.1937893e-09  9.5204747e+00  8.9030635e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.9269000e+05  9.9105898e+03  7.3118171e+00  1.0407129e-06  7.9505898e+03  3.6437121e+01  5.1141427e-08  0.0000000e+00  6.0542092e-08  9.9999997e-10  8.5025571e+01  2.6114792e-08  9.3529154e+00  1.4790257e-07  2.4488492e+01  2.9523312e+01  0.0000000e+00  0.0000000e+00  7.0586572e+01  6.6751630e+01
  1.9275000e+05  9.9105898e+03  1.3542927e+01  2.9423925e-08  7.9505898e+03  6.1575157e+01  7.9536493e-08  0.0000000e+00  5.8218944e-08  9.9999997e-10  1.4002762e+02  1.4424012e-07  9.6609699e+00  8.8637374e-08  4.5282444e+01  5.4672196e+01  0.0000000e+00  0.0000000e+00  1.1911538e+02  1.1246259e+02
  1.9281000e+05  9.9105898e+03  9.9208471e+00  4.2196159e-08  7.9505898e+03  5.8996806e+01  1.0896797e-07  0.0000000e+00  8.7832891e-08  9.9999997e-10  1.3215033e+02  1.4597856e-07  9.6390618e+00  8.8746532e-08  3.4273905e+01  4.1164807e+01  0.0000000e+00  0.0000000e+00  1.1369248e+02  1.0730855e+02
  1.9287000e+05  9.9105898e+03  6.9875290e+00  3.3988895e-08  7.9505898e+03  5.9127322e+01  1.7679422e-07  8.3333328e-06  4.0373267e-08  9.9999997e-10  1.3014119e+02  1.7325447e-07  9.7210086e+00  7.8602112e-08  2.6449895e+01  3.1390761e+01  0.0000000e+00  0.0000000e+00  1.1441066e+02  1.0794088e+02
  1.9293000e+05  9.9105898e+03  5.6077347e+00  3.1007046e-08  7.9505898e+03  4.7770705e+01  1.7202981e-07  0.0000000e+00  1.4682031e-08  9.9999997e-10  1.0793974e+02  1.2576879e-07  9.8157539e+00  1.0626227e-07  2.1229927e+01  2.5202683e+01  0.0000000e+00  0.0000000e+00  9.2279513e+01  8.6987626e+01
  1.9299000e+05  9.9105898e+03  3.6245773e+00  7.1795463e-09  7.9505898e+03  3.1158340e+01  4.4250899e-08  0.0000000e+00  1.2699298e-08  9.9999997e-10  7.3043083e+01  9.1136297e-08  9.8280665e+00  6.4752514e-08  1.3519358e+01  1.6073118e+01  0.0000000e+00  0.0000000e+00  6.0585435e+01  5.7151003e+01
  1.9305000e+05  9.9105898e+03  1.3208868e+01  2.1996049e-08  7.9505898e+03  5.9268078e+01  8.2913281e-08  0.0000000e+00  7.0233317e-08  9.9999997e-10  1.3595974e+02  1.2114679e-07  9.8863009e+00  1.3717703e-07  4.4132418e+01  5.3223012e+01  0.0000000e+00  0.0000000e+00  1.1478336e+02  1.0826959e+02
