   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  1.0815000e+05  2.1835100e+03  1.4646085e+02  6.2322926e-07  1.0431500e+04  1.4166951e-04  4.2356065e-07  8.3333328e-06  6.0033657e-07  9.9999999e-09  3.4349138e+02  5.6536172e-07  1.7216747e-07  9.9789403e-09
  1.0821000e+05  2.1835100e+03  1.1591141e+02  7.0987819e-07  1.0431500e+04  1.4166666e-04  3.9077880e-07  0.0000000e+00  5.2445923e-07  9.9999999e-09  2.8046187e+02  5.4519849e-07  1.9739927e-07  9.9789403e-09
  1.0827000e+05  2.1835100e+03  1.3605898e+02  6.4654527e-07  1.0431500e+04  1.4166666e-04  3.3980186e-07  8.3333328e-06  6.2393231e-07  9.9999999e-09  3.2256504e+02  5.5722573e-07  1.9468090e-07  9.9789403e-09
  1.0833000e+05  2.1835100e+03  1.3490049e+02  6.8983405e-07  1.0431500e+04  1.4166666e-04  4.2579410e-07  1.6666666e-05  6.3754356e-07  9.9999999e-09  3.2038711e+02  5.5581551e-07  2.2020446e-07  9.9789403e-09
  1.0839000e+05  2.1835100e+03  1.0817749e+02  6.6550211e-07  1.0431500e+04  1.4999999e-04  4.7344317e-07  0.0000000e+00  5.4119156e-07  9.9999999e-09  2.6084522e+02  5.6762420e-07  1.9438383e-07  9.9789403e-09
  1.0845000e+05  2.1835100e+03  1.0483546e+02  7.5519234e-07  1.0431500e+04  1.4166666e-04  3.4212847e-07  1.6666666e-05  4.7632906e-07  9.9999999e-09  2.5154738e+02  5.5099200e-07  1.4181025e-07  9.9789403e-09
  1.0851000e+05  2.1835100e+03  9.9470861e+00  5.0677349e-07  1.0431500e+04  1.9166968e-04  3.7911568e-07  1.6666666e-05  2.7183723e-07  9.9999999e-09  2.4765561e+01  4.4605502e-07  1.8680876e-07  9.9789403e-09
  1.0857000e+05  2.1835100e+03  8.3333328e-06  3.8658981e-07  1.0431500e+04  1.4999999e-04  4.0432749e-07  1.6666666e-05  2.0467442e-07  9.9999999e-09  3.7958597e-01  2.5194144e-07  1.8707536e-07  9.9789403e-09
  1.0863000e+05  2.1835100e+03  8.3333328e-06  3.3571102e-07  1.0431500e+04  1.1666970e-04  3.5792651e-07  0.0000000e+00  1.7988717e-07  9.9999999e-09  3.9208585e-01  2.9649977e-07  1.7878294e-07  9.9789403e-09
  1.0869000e+05  2.1835100e+03  8.3333328e-06  3.4946949e-07  1.0431500e+04  1.0833333e-04  4.0776455e-07  8.3333328e-06  1.7257996e-07  9.9999999e-09  4.1458569e-01  2.9099999e-07  1.7214930e-07  9.9789403e-09
  1.0875000e+05  2.1835100e+03  2.5003509e-05  3.5723185e-07  1.0431500e+04  5.8333330e-05  3.7476996e-07  0.0000000e+00  1.6596267e-07  9.9999999e-09  4.0291985e-01  2.5576888e-07  2.4897429e-07  9.9789403e-09
  1.0881000e+05  2.1835100e+03  2.4999998e-05  3.2689221e-07  1.0431500e+04  7.4999995e-05  4.3520874e-07  8.3333328e-06  1.8065562e-07  9.9999999e-09  4.0541863e-01  2.7427059e-07  1.7060763e-07  9.9789403e-09
  1.0887000e+05  2.1835100e+03  1.6666666e-05  2.0682579e-07  1.0431500e+04  4.9999997e-05  3.5746227e-07  0.0000000e+00  1.4791017e-07  9.9999999e-09  3.8041853e-01  3.1215292e-07  1.9951820e-07  9.9789403e-09
  1.0893000e+05  2.1835100e+03  8.3333328e-06  3.0925523e-07  1.0431500e+04  8.3333328e-05  4.0427541e-07  8.3333328e-06  1.9843867e-07  9.9999999e-09  4.0416932e-01  3.0125012e-07  2.4585764e-07  9.9789403e-09
  1.0899000e+05  2.1835100e+03  1.9472252e+00  2.8430675e-07  1.0431500e+04  4.9999997e-05  3.2566540e-07  8.3333328e-06  1.7465589e-07  9.9999999e-09  9.2573220e+01  3.1403564e-07  2.4224981e-07  9.9789403e-09
  1.0905000e+05  2.1835100e+03  9.6291233e+01  3.1575783e-07  1.0431500e+04  5.8333330e-05  3.9540954e-07  0.0000000e+00  3.2291328e-07  9.9999999e-09  3.0055369e+02  4.8185898e-07  2.2500878e-07  9.9789403e-09
  1.0911000e+05  2.1835100e+03  1.0327582e+02  6.0317956e-07  1.0431500e+04  4.1666664e-05  4.0656094e-07  0.0000000e+00  4.4660727e-07  9.9999999e-09  2.5032926e+02  5.2995326e-07  1.1565508e-07  9.9789403e-09
  1.0917000e+05  2.1835100e+03  1.2144517e+02  5.3198966e-07  1.0431500e+04  9.9999994e-05  3.4073521e-07  1.6666666e-05  3.7178623e-07  9.9999999e-09  2.5359841e+02  5.0208077e-07  2.3084981e-07  9.9789403e-09
  1.0923000e+05  2.1835100e+03  1.2285335e+02  6.9295617e-07  1.0431500e+04  7.4999995e-05  4.0288966e-07  2.4999998e-05  4.1743290e-07  9.9999999e-09  2.9840312e+02  5.0097421e-07  2.1031837e-07  9.9789403e-09
  1.0929000e+05  2.1835100e+03  1.3793905e+02  6.1682063e-07  1.0431500e+04  9.9999994e-05  3.7848426e-07  2.4999998e-05  4.3272806e-07  9.9999999e-09  3.2858868e+02  5.6237963e-07  1.9965948e-07  9.9789403e-09
  1.0935000e+05  2.1835100e+03  3.5398649e+01  5.3611220e-07  1.0431500e+04  9.1666661e-05  4.4190055e-07  0.0000000e+00  2.6545505e-07  9.9999999e-09  3.3268442e+02  6.1542644e-07  1.9625161e-07  9.9789403e-09
  1.0941000e+05  2.1835100e+03  3.5115380e+01  5.4254842e-07  1.0431500e+04  1.3333583e-04  3.9396387e-07  8.3333328e-06  2.7626231e-07  9.9999999e-09  1.5538451e+02  5.3988649e-07  2.1663544e-07  9.9789403e-09
  1.0947000e+05  2.1835100e+03  3.3840070e+01  3.8464020e-07  1.0431500e+04  4.1666664e-05  4.2546851e-07  0.0000000e+00  1.9714478e-07  9.9999999e-09  2.7386861e+02  4.7470347e-07  2.2019632e-07  9.9789403e-09
  1.0953000e+05  2.1835100e+03  1.3711114e+02  5.9330811e-07  1.0431500e+04  8.3333328e-05  3.4246984e-07  2.4999998e-05  4.6675499e-07  9.9999999e-09  3.2580782e+02  5.7567883e-07  2.4120828e-07  9.9789403e-09
  1.0959000e+05  2.1835100e+03  1.2975050e+02  6.5577515e-07  1.0431500e+04  9.9999994e-05  3.9336963e-07  0.0000000e+00  4.3131033e-07  9.9999999e-09  3.1381432e+02  5.6306220e-07  1.5973397e-07  9.9789403e-09
  1.0965000e+05  2.1835100e+03  1.3800539e+02  7.5428817e-07  1.0431500e+04  4.9999997e-05  3.7346093e-07  0.0000000e+00  4.8066734e-07  9.9999999e-09  3.3117299e+02  5.8414439e-07  1.6308850e-07  9.9789403e-09
  1.0971000e+05  2.1835100e+03  1.1871127e+02  7.2358708e-07  1.0431500e+04  5.8333330e-05  3.5665518e-07  8.3333328e-06  3.3941929e-07  9.9999999e-09  2.4889492e+02  5.4786708e-07  1.6345978e-07  9.9789403e-09
  1.0977000e+05  2.1835100e+03  1.3074168e+02  8.0906889e-07  1.0431500e+04  4.9999997e-05  4.0630637e-07  1.6666666e-05  4.1981131e-07  9.9999999e-09  3.1773854e+02  5.6688498e-07  1.6601856e-07  9.9789403e-09
  1.0983000e+05  2.1835100e+03  1.1944749e+02  7.4359796e-07  1.0431500e+04  2.4999998e-05  4.1479826e-07  8.3333328e-06  4.0802752e-07  9.9999999e-09  2.6038049e+02  5.9225018e-07  1.6859012e-07  9.9789403e-09
  1.0989000e+05  2.1835100e+03  1.1900618e+02  7.1264835e-07  1.0431500e+04  5.8333330e-05  3.6868006e-07  8.3367604e-06  4.4866733e-07  9.9999999e-09  2.9050505e+02  5.7257224e-07  2.1881045e-07  9.9789403e-09
  1.0995000e+05  2.1835100e+03  1.3266607e+02  7.4271798e-07  1.0431500e+04  8.3333328e-05  4.0260572e-07  2.4999998e-05  4.4400904e-07  9.9999999e-09  3.1928510e+02  5.4447494e-07  2.2963989e-07  9.9789403e-09
  1.1001000e+05  2.1835100e+03  1.4386102e+02  7.6388693e-07  1.0431500e+04  5.8333330e-05  3.4661400e-07  0.0000000e+00  4.6237137e-07  9.9999999e-09  3.4132258e+02  5.5570058e-07  1.7986360e-07  9.9789403e-09
  1.1007000e+05  2.1835100e+03  1.3295113e+02  7.8151469e-07  1.0431500e+04  8.3333328e-05  4.1437061e-07  8.3333328e-06  4.5365356e-07  9.9999999e-09  2.9550009e+02  5.6643691e-07  1.8600776e-07  9.9789403e-09
  1.1013000e+05  2.1835100e+03  1.2357868e+02  6.9636154e-07  1.0431500e+04  4.9999997e-05  4.0210286e-07  2.4999998e-05  3.4119427e-07  9.9999999e-09  8.2282360e+02  5.7761357e-07  1.5249031e-07  9.9789403e-09
  1.1019000e+05  2.1835100e+03  9.3161245e+01  6.6138840e-07  1.0431500e+04  1.1666666e-04  3.8790484e-07  8.3333328e-06  3.7243918e-07  9.9999999e-09  7.8674163e+02  1.2069683e-06  2.0961331e-07  9.9789403e-09
  1.1025000e+05  2.1835100e+03  3.3306670e+01  6.0762421e-07  1.0431500e+04  1.3333620e-04  3.8709974e-07  0.0000000e+00  3.4798086e-07  9.9999999e-09  5.1901898e+02  8.2415388e-07  2.3815545e-07  9.9789403e-09
  1.1031000e+05  2.1835100e+03  7.9368963e+01  4.2516508e-07  1.0431500e+04  1.0833333e-04  4.2389727e-07  0.0000000e+00  3.2733090e-07  9.9999999e-09  2.5006938e+02  5.8670284e-07  2.2023529e-07  9.9789403e-09
  1.1037000e+05  2.1835100e+03  1.4378288e+00  4.4975198e-07  1.0431500e+04  1.1666666e-04  4.0943811e-07  8.3333328e-06  2.6542021e-07  9.9999999e-09  1.2743625e+02  4.7350581e-07  2.2947211e-07  9.9789403e-09
  1.1043000e+05  2.1835100e+03  9.5226503e+01  4.1780458e-07  1.0431500e+04  1.1667019e-04  3.6743568e-07  8.3333328e-06  3.3224499e-07  9.9999999e-09  1.5581369e+02  3.4079130e-07  1.8661497e-07  9.9789403e-09
  1.1049000e+05  2.1835100e+03  1.3976031e+02  6.1723263e-07  1.0431500e+04  8.3333328e-05  4.0762192e-07  0.0000000e+00  5.0558013e-07  9.9999999e-09  1.0104217e+02  4.2548049e-07  2.4415245e-07  9.9789403e-09
  1.1055000e+05  2.1835100e+03  6.4523512e+01  6.3430444e-07  1.0431500e+04  5.8333330e-05  4.0587612e-07  8.3333328e-06  3.7318710e-07  9.9999999e-09  2.8038409e+02  4.4614279e-07  1.9551704e-07  9.9789403e-09
  1.1061000e+05  2.1835100e+03  9.2856696e+01  4.5046064e-07  1.0431500e+04  8.3333328e-05  4.4889479e-07  8.3333328e-06  3.3110570e-07  9.9999999e-09  3.0822983e+02  5.4968865e-07  2.3507952e-07  9.9789403e-09
  1.1067000e+05  2.1835100e+03  9.1884837e+01  6.1300520e-07  1.0431500e+04  7.4999995e-05  3.8372924e-07  8.3333328e-06  3.2277699e-07  9.9999999e-09  3.0918527e+02  5.4446990e-07  2.1057735e-07  9.9789403e-09
  1.1073000e+05  2.1835100e+03  1.2765307e+02  7.2051665e-07  1.0431500e+04  6.6666663e-05  3.6108757e-07  8.3333328e-06  4.1193524e-07  9.9999999e-09  1.6696610e+02  5.2626147e-07  1.7736311e-07  9.9789403e-09
  1.1079000e+05  2.1835100e+03  1.1384747e+02  6.6844160e-07  1.0431500e+04  5.8333330e-05  3.7060971e-07  0.0000000e+00  3.4982380e-07  9.9999999e-09  3.9514618e+01  3.3256613e-07  2.3772484e-07  9.9789403e-09
  1.1085000e+05  2.1835100e+03  1.4471394e+02  7.5224787e-07  1.0431500e+04  3.3333331e-05  3.8298338e-07  0.0000000e+00  4.8009112e-07  9.9999999e-09  9.6730739e+01  3.5061750e-07  2.0904857e-07  9.9789403e-09
  1.1091000e+05  2.1835100e+03  1.2649906e+02  7.8330886e-07  1.0431500e+04  3.3333331e-05  4.1081185e-07  8.3333328e-06  3.6389098e-07  9.9999999e-09  1.6120780e+02  3.9346354e-07  2.2894217e-07  9.9789403e-09
  1.1097000e+05  2.1835100e+03  1.1314704e+02  7.2818441e-07  1.0431500e+04  1.1666965e-04  4.1311661e-07  0.0000000e+00  4.2498958e-07  9.9999999e-09  3.9775949e+01  3.6545467e-07  2.2313371e-07  9.9789403e-09
  1.1103000e+05  2.1835100e+03  1.3517115e+02  7.0329132e-07  1.0431500e+04  6.6669991e-05  3.8308119e-07  1.6666666e-05  4.4386432e-07  9.9999999e-09  1.0305362e+02  3.6569774e-07  2.0542167e-07  9.9789403e-09
  1.1109000e+05  2.1835100e+03  1.1527764e+02  7.4123163e-07  1.0431500e+04  9.1666661e-05  4.2650033e-07  0.0000000e+00  3.4814296e-07  9.9999999e-09  1.1759584e+02  4.6433465e-07  1.7094855e-07  9.9789403e-09
  1.1115000e+05  2.1835100e+03  1.3828343e+02  7.3895251e-07  1.0431500e+04  9.1666661e-05  3.8214702e-07  0.0000000e+00  4.0795605e-07  9.9999999e-09  4.6799604e+01  3.5397531e-07  2.0926365e-07  9.9789403e-09
  1.1121000e+05  2.1835100e+03  1.4040242e+02  7.1447717e-07  1.0431500e+04  2.4999998e-05  3.6241377e-07  0.0000000e+00  4.1279945e-07  9.9999999e-09  4.7989756e+01  3.4102991e-07  1.7828401e-07  9.9789403e-09
  1.1127000e+05  2.1835100e+03  1.1053521e+02  6.6491991e-07  1.0431500e+04  8.3333328e-05  3.5643162e-07  0.0000000e+00  3.7645429e-07  9.9999999e-09  3.8305212e+01  3.3281620e-07  2.0304941e-07  9.9789403e-09
  1.1133000e+05  2.1835100e+03  1.3414132e+02  7.4266300e-07  1.0431500e+04  5.8333330e-05  3.6205758e-07  8.3333328e-06  3.8033729e-07  9.9999999e-09  4.6642475e+01  3.5515946e-07  2.6609900e-07  9.9789403e-09
  1.1139000e+05  2.1835100e+03  2.0739887e+01  6.5228835e-07  1.0431500e+04  3.3333331e-05  3.4889463e-07  1.6666666e-05  3.1243847e-07  9.9999999e-09  3.2075144e+01  3.0050953e-07  2.1674706e-07  9.9789403e-09
  1.1145000e+05  2.1835100e+03  2.3043198e-01  3.8965264e-07  1.0431500e+04  1.1666666e-04  4.0446499e-07  8.3333328e-06  2.1008360e-07  9.9999999e-09  4.4734820e+01  3.3797836e-07  2.1037572e-07  9.9789403e-09
  1.1151000e+05  2.1835100e+03  3.7960496e-01  3.5342039e-07  1.0431500e+04  1.6666666e-05  3.5327767e-07  8.3333328e-06  2.2979624e-07  9.9999999e-09  1.0868433e+01  3.3026762e-07  1.5281977e-07  9.9789403e-09
  1.1157000e+05  2.1835100e+03  4.0206511e-01  3.1478745e-07  1.0431500e+04  9.1666661e-05  3.6554516e-07  8.3333328e-06  1.8943446e-07  9.9999999e-09  2.9718116e+01  3.4745042e-07  2.1414043e-07  9.9789403e-09
  1.1163000e+05  2.1835100e+03  4.2281508e-01  3.5558414e-07  1.0431500e+04  6.6666662e-05  4.3452924e-07  8.3333328e-06  2.0329967e-07  9.9999999e-09  4.3426709e+00  2.8679861e-07  1.7412743e-07  9.9789403e-09
  1.1169000e+05  2.1835100e+03  5.0383712e-02  3.1207035e-07  1.0431500e+04  7.4999995e-05  3.8139857e-07  8.3333328e-06  1.8581466e-07  9.9999999e-09  6.3277881e+00  2.7829245e-07  2.2952297e-07  9.9789403e-09
  1.1175000e+05  2.1835100e+03  1.5577597e-01  3.2252791e-07  1.0431500e+04  4.9999997e-05  3.4260493e-07  0.0000000e+00  1.8164124e-07  9.9999999e-09  2.8742169e+00  2.9606381e-07  2.4057567e-07  9.9789403e-09
  1.1181000e+05  2.1835100e+03  2.9863132e+01  1.9249804e-07  1.0431500e+04  8.3333328e-05  3.7593453e-07  1.6666666e-05  2.4243065e-07  9.9999999e-09  1.0287582e+00  2.8932399e-07  1.9112178e-07  9.9789403e-09
  1.1187000e+05  2.1835100e+03  3.0620793e+01  2.6984572e-07  1.0431500e+04  8.3333328e-05  3.8158429e-07  1.6666666e-05  2.5444024e-07  9.9999999e-09  7.2152906e-01  3.1602933e-07  2.0214258e-07  9.9789403e-09
  1.1193000e+05  2.1835100e+03  4.0383334e+01  3.0671281e-07  1.0431500e+04  5.8333330e-05  3.9039452e-07  1.6669752e-05  2.7659058e-07  9.9999999e-09  7.1389607e-01  2.6876917e-07  2.3281382e-07  9.9789403e-09
  1.1199000e+05  2.1835100e+03  6.7482213e+01  3.1588432e-07  1.0431500e+04  7.4999995e-05  3.8114395e-07  0.0000000e+00  2.7095975e-07  9.9999999e-09  7.5260182e-01  2.8134846e-07  1.7690572e-07  9.9789403e-09
  1.1205000e+05  2.1835100e+03  6.5976560e+00  3.1349381e-07  1.0431500e+04  6.6666662e-05  4.0752188e-07  8.3333328e-06  2.0829805e-07  9.9999999e-09  6.8365911e-01  2.4865235e-07  1.9747556e-07  9.9789403e-09
  1.1211000e+05  2.1835100e+03  4.6443398e+01  3.7658672e-07  1.0431500e+04  4.9999997e-05  4.1057678e-07  8.3333328e-06  2.7963627e-07  9.9999999e-09  2.0079130e+02  3.5508173e-07  1.6434874e-07  9.9789403e-09
  1.1217000e+05  2.1835100e+03  1.3048665e+02  4.7362924e-07  1.0431500e+04  5.8333330e-05  4.3094560e-07  8.3333328e-06  3.8634932e-07  9.9999999e-09  3.2745983e+02  5.3273039e-07  1.9492268e-07  9.9789403e-09
  1.1223000e+05  2.1835100e+03  1.3988571e+02  6.9825502e-07  1.0431500e+04  1.3333332e-04  4.0433422e-07  8.3333328e-06  4.0691070e-07  9.9999999e-09  3.3283083e+02  6.4275885e-07  2.1746872e-07  9.9789403e-09
  1.1229000e+05  2.1835100e+03  1.2765182e+02  6.6354024e-07  1.0431500e+04  9.9999994e-05  4.1745758e-07  0.0000000e+00  3.6883106e-07  9.9999999e-09  2.7083561e+02  5.4567579e-07  1.8214152e-07  9.9789403e-09
  1.1235000e+05  2.1835100e+03  1.3791210e+02  7.9039394e-07  1.0431500e+04  7.4999995e-05  3.6720741e-07  2.4999998e-05  4.6804110e-07  9.9999999e-09  3.2615396e+02  5.4864099e-07  1.9846027e-07  9.9789403e-09
  1.1241000e+05  2.1835100e+03  1.3501957e+02  7.2525306e-07  1.0431500e+04  5.8336296e-05  3.8903022e-07  8.3333328e-06  4.6019522e-07  9.9999999e-09  3.2124805e+02  5.8483533e-07  1.6787810e-07  9.9789403e-09
  1.1247000e+05  2.1835100e+03  5.1050222e+01  5.8494335e-07  1.0431500e+04  5.8337128e-05  3.5445385e-07  0.0000000e+00  3.7981831e-07  9.9999999e-09  2.5938603e+02  5.6454849e-07  2.2052145e-07  9.9789403e-09
  1.1253000e+05  2.1835100e+03  1.0478312e+02  5.7581862e-07  1.0431500e+04  6.6666663e-05  3.7390287e-07  1.6666666e-05  3.8806564e-07  9.9999999e-09  2.4596219e+02  5.4846263e-07  2.1922658e-07  9.9789403e-09
  1.1259000e+05  2.1835100e+03  1.3509661e+02  6.9676637e-07  1.0431500e+04  5.8333330e-05  3.1455632e-07  1.6666666e-05  4.1821115e-07  9.9999999e-09  3.2029987e+02  5.7888122e-07  2.2151191e-07  9.9789403e-09
  1.1265000e+05  2.1835100e+03  1.2467496e+02  7.2722259e-07  1.0431500e+04  1.0833333e-04  4.6426530e-07  8.3333328e-06  4.2581215e-07  9.9999999e-09  2.9454509e+02  5.9454453e-07  2.1945038e-07  9.9789403e-09
  1.1271000e+05  2.1835100e+03  1.3170522e+02  6.6788810e-07  1.0431500e+04  5.0003029e-05  4.2550362e-07  8.3333328e-06  4.2776009e-07  9.9999999e-09  2.6354440e+02  5.0710745e-07  1.7740605e-07  9.9789403e-09
  1.1277000e+05  2.1835100e+03  1.2695052e+02  7.1540636e-07  1.0431500e+04  6.6666663e-05  3.9401824e-07  8.3333328e-06  4.2002032e-07  9.9999999e-09  3.0183215e+02  5.6099882e-07  1.9502866e-07  9.9789403e-09
  1.1283000e+05  2.1835100e+03  1.2710178e+02  7.0902167e-07  1.0431500e+04  8.3333328e-05  4.0655984e-07  0.0000000e+00  4.5890963e-07  9.9999999e-09  3.0153271e+02  5.2429578e-07  1.6913912e-07  9.9789403e-09
  1.1289000e+05  2.1835100e+03  7.9822007e+00  5.1484944e-07  1.0431500e+04  1.0833333e-04  3.9686394e-07  1.6666666e-05  3.6991919e-07  9.9999999e-09  1.9074815e+01  4.4667827e-07  2.4722032e-07  9.9789403e-09
  1.1295000e+05  2.1835100e+03  3.3333331e-05  3.7772405e-07  1.0431500e+04  6.8334756e-04  3.7673346e-07  2.4999998e-05  2.2657724e-07  9.9999999e-09  4.0375269e-01  3.3612346e-07  2.5252473e-07  9.9789403e-09
  1.1301000e+05  2.1835100e+03  0.0000000e+00  4.3208554e-07  1.0431500e+04  8.0834985e-04  4.3672825e-07  0.0000000e+00  2.7050941e-07  9.9999999e-09  4.1250263e-01  2.9940522e-07  2.0478521e-07  9.9789403e-09
  1.1307000e+05  2.1835100e+03  8.3333328e-06  3.6016895e-07  1.0431500e+04  8.4166964e-04  4.1794132e-07  8.3333328e-06  2.7756359e-07  9.9999999e-09  3.9375224e-01  3.0232875e-07  2.2353282e-07  9.9789403e-09
  1.1313000e+05  2.1835100e+03  5.0965178e+00  3.3499210e-07  1.0431500e+04  8.5833328e-04  3.4393744e-07  0.0000000e+00  2.6355388e-07  9.9999999e-09  1.8417415e+02  3.7598199e-07  1.5281700e-07  9.9789403e-09
  1.1319000e+05  2.1835100e+03  8.0573800e+01  3.6863762e-07  1.0431500e+04  7.6666662e-04  3.4079689e-07  8.3333328e-06  3.3560770e-07  9.9999999e-09  3.1251789e+02  5.1852445e-07  2.1707414e-07  9.9789403e-09
  1.1325000e+05  2.1835100e+03  1.4207660e+02  4.8871564e-07  1.0431500e+04  1.0250127e-03  3.4603458e-07  1.6666666e-05  4.7067508e-07  9.9999999e-09  3.3610096e+02  5.8174005e-07  1.9585749e-07  9.9789403e-09
  1.1331000e+05  2.1835100e+03  1.3638383e+02  5.9367625e-07  1.0431500e+04  9.0001025e-04  3.5565929e-07  1.6666666e-05  3.9636608e-07  9.9999999e-09  2.9933131e+02  6.0307510e-07  2.1736116e-07  9.9789403e-09
  1.1337000e+05  2.1835100e+03  3.5444686e+01  5.2988201e-07  1.0431500e+04  8.7501024e-04  3.5659957e-07  8.3333328e-06  2.9830197e-07  9.9999999e-09  1.3119480e+02  5.2884615e-07  1.8151759e-07  9.9789403e-09
  1.1343000e+05  2.1835100e+03  0.0000000e+00  3.3480196e-07  1.0431500e+04  8.6667700e-04  3.6698680e-07  0.0000000e+00  1.8094840e-07  9.9999999e-09  4.2868830e-01  3.8418174e-07  1.5180332e-07  9.9789403e-09
  1.1349000e+05  2.1835100e+03  8.7440456e+00  4.0253898e-07  1.0431500e+04  8.2500407e-04  3.5219239e-07  1.6666666e-05  2.3742949e-07  9.9999999e-09  2.3810363e+02  4.0814383e-07  2.4925293e-07  9.9789403e-09
  1.1355000e+05  2.1835100e+03  4.3428316e+01  3.8037446e-07  1.0431500e+04  8.3333328e-04  3.5523418e-07  1.6666666e-05  2.2725510e-07  9.9999999e-09  3.2209968e+02  5.3830851e-07  1.8654017e-07  9.9789403e-09
  1.1361000e+05  2.1835100e+03  1.3699635e+02  5.7320936e-07  1.0431500e+04  7.5000324e-04  3.7313913e-07  1.6666666e-05  4.4621981e-07  9.9999999e-09  3.2608253e+02  5.8021152e-07  2.1384884e-07  9.9789403e-09
  1.1367000e+05  2.1835100e+03  1.4178922e+02  5.7558277e-07  1.0431500e+04  6.4999996e-04  3.8864830e-07  8.3333328e-06  4.3364802e-07  9.9999999e-09  3.3325696e+02  6.0223538e-07  1.9782808e-07  9.9789403e-09
  1.1373000e+05  2.1835100e+03  1.3875363e+02  6.5518364e-07  1.0431500e+04  9.6667082e-04  3.2636641e-07  2.4999998e-05  4.4303273e-07  9.9999999e-09  2.8449276e+02  5.5028514e-07  1.9527507e-07  9.9789403e-09
  1.1379000e+05  2.1835100e+03  1.2556647e+02  6.9524233e-07  1.0431500e+04  7.4166662e-04  3.9794372e-07  8.3333328e-06  5.0021297e-07  9.9999999e-09  2.9914348e+02  5.7966981e-07  2.2217745e-07  9.9789403e-09
  1.1385000e+05  2.1835100e+03  9.7945007e+01  6.9023985e-07  1.0431500e+04  9.6667365e-04  3.9341526e-07  0.0000000e+00  4.2452702e-07  9.9999999e-09  2.7709554e+02  6.1076658e-07  2.0167923e-07  9.9789403e-09
  1.1391000e+05  2.1835100e+03  1.2406555e+02  6.4129989e-07  1.0431500e+04  9.7500969e-04  3.8909827e-07  8.3333328e-06  4.2721949e-07  9.9999999e-09  2.9755306e+02  6.4515259e-07  2.2469618e-07  9.9789403e-09
  1.1397000e+05  2.1835100e+03  1.0488540e+02  6.3774502e-07  1.0431500e+04  9.4167016e-04  4.0502940e-07  1.6666666e-05  3.7641337e-07  9.9999999e-09  2.7246723e+02  6.2537690e-07  2.8352418e-07  9.9789403e-09
  1.1403000e+05  2.1835100e+03  1.1101417e+02  5.6537105e-07  1.0431500e+04  7.7500347e-04  3.5254429e-07  2.4999998e-05  4.3703005e-07  9.9999999e-09  2.6444949e+02  5.6134791e-07  1.9193399e-07  9.9789403e-09
  1.1409000e+05  2.1835100e+03  1.0597658e+02  7.1010879e-07  1.0431500e+04  1.0083365e-03  3.9454223e-07  0.0000000e+00  5.2583516e-07  9.9999999e-09  2.5013930e+02  6.0343666e-07  2.3964620e-07  9.9789403e-09
  1.1415000e+05  2.1835100e+03  1.3020633e+02  6.2257524e-07  1.0431500e+04  8.5833328e-04  3.4590599e-07  2.4999998e-05  3.5600667e-07  9.9999999e-09  2.7011117e+02  5.3719428e-07  2.3028950e-07  9.9789403e-09
  1.1421000e+05  2.1835100e+03  1.3120599e+02  7.1037095e-07  1.0431500e+04  8.3333328e-04  3.5452590e-07  1.6666666e-05  4.8837232e-07  9.9999999e-09  3.1086917e+02  6.3142701e-07  1.8546207e-07  9.9789403e-09
  1.1427000e+05  2.1835100e+03  1.2029579e+02  5.9756459e-07  1.0431500e+04  9.1667322e-04  4.1059264e-07  8.3333328e-06  4.3454752e-07  9.9999999e-09  2.8681986e+02  5.9435336e-07  1.5918503e-07  9.9789403e-09
  1.1433000e+05  2.1835100e+03  1.1972851e+02  6.6399277e-07  1.0431500e+04  7.2500233e-04  3.6769483e-07  8.3333328e-06  4.3311268e-07  9.9999999e-09  2.8674170e+02  6.0154865e-07  2.4594952e-07  9.9789403e-09
  1.1439000e+05  2.1835100e+03  7.7394760e+01  5.9886147e-07  1.0431500e+04  5.9167812e-04  3.4648243e-07  0.0000000e+00  2.7278775e-07  9.9999999e-09  1.6250748e+02  5.2167002e-07  1.9819022e-07  9.9789403e-09
  1.1445000e+05  2.1835100e+03  1.0276512e+02  6.1561624e-07  1.0431500e+04  9.9166935e-04  4.0129568e-07  2.4999998e-05  2.9111037e-07  9.9999999e-09  2.4765868e+02  5.0162016e-07  2.4059781e-07  9.9789403e-09
  1.1451000e+05  2.1835100e+03  1.2942368e+02  5.8514830e-07  1.0431500e+04  8.0834692e-04  3.7400346e-07  0.0000000e+00  3.2369503e-07  9.9999999e-09  3.0965567e+02  5.9606973e-07  2.6221565e-07  9.9789403e-09
  1.1457000e+05  2.1835100e+03  7.8889423e+00  5.4617384e-07  1.0431500e+04  3.0833702e-04  3.5431885e-07  0.0000000e+00  1.1434663e-07  9.9999999e-09  2.4424149e+02  6.0944547e-07  2.2216466e-07  9.9789403e-09
  1.1463000e+05  2.1835100e+03  8.1712096e+01  4.5062710e-07  1.0431500e+04  2.4999998e-04  3.6975163e-07  1.6666666e-05  3.5084197e-07  9.9999999e-09  2.2771153e+02  5.8501598e-07  2.1618775e-07  9.9789403e-09
